probe	gene	mean_expression
ILMN_2082209	TOX2	9.808434095751121
ILMN_2413833	TOX3	8.488311826105226
ILMN_1743131	TOX4	7.715232845935692
ILMN_1779356	TP53	7.399209862259716
ILMN_2099745	TP53AIP1	4.413065363523555
ILMN_1664440	TP53BP1	9.42741049201861
ILMN_1779706	TP53BP2	8.961873348816736
ILMN_1715669	TP53I11	6.789279272276147
ILMN_1666178	TP53I13	11.42735054186555
ILMN_2358919	TP53I3	7.149049087707201
ILMN_1714108	TP53INP1	9.178452176815423
ILMN_1686906	TP53INP2	8.269714055404249
ILMN_1764851	TP53RK	7.446412048724741
ILMN_3236112	TP53TG1	4.717255803707655
ILMN_2159152	TP53TG3	1.5626120702746247
ILMN_1722091	TP53TG5	2.9777794438708036
ILMN_3305055	TP63	1.8120383558529811
ILMN_1778188	TP73	0.2002747873868034
ILMN_3247223	TPBG	6.044923770936624
ILMN_1761445	TPBGL	0.9956218847235667
ILMN_1737805	TPCN1	0.5288770743476499
ILMN_1726873	TPCN2	3.503406243218196
ILMN_2381064	TPD52	9.03896813763609
ILMN_1714383	TPD52L1	8.046600894463287
ILMN_1699570	TPD52L2	12.451066561793645
ILMN_1738395	TPD52L3	3.888173812743922
ILMN_2199298	TPGS1	5.896523420063539
ILMN_1671693	TPGS2	11.270763391854475
ILMN_1679115	TPH1	3.5971662564971347
ILMN_1734352	TPH2	5.075168821346957
ILMN_1707627	TPI1	13.230738970642513
ILMN_1684114	TPI1P2	11.209205963688325
ILMN_1804629	TPK1	5.559466365328844
ILMN_2360710	TPM1	10.461376860940227
ILMN_1789196	TPM2	11.448669533501901
ILMN_1697567	TPM3	8.377961244414744
ILMN_1761801	TPM3P9	5.398066541333115
ILMN_2140974	TPM4	8.003259093765339
ILMN_1740185	TPMT	7.874739261402854
ILMN_2357155	TPO	6.067630589225508
ILMN_1729234	TPP1	8.62404712857269
ILMN_1667657	TPP2	4.258970178698179
ILMN_1718687	TPPP	6.493831981412015
ILMN_2196409	TPPP2	0.37460524362471875
ILMN_1797744	TPPP3	7.125619897457671
ILMN_1730999	TPR	8.62283317792785
ILMN_1790350	TPRG1	0.0
ILMN_1727479	TPRG1L	11.326985875861412
ILMN_1690307	TPRKB	9.850297047501064
ILMN_1736536	TPRX1	0.0
ILMN_2120631	TPRXL	0.3768899707134725
ILMN_2169801	TPSAB1	1.458403191770591
ILMN_3243238	TPSB2	2.1745299402794047
ILMN_1808512	TPSD1	0.019653130861149497
ILMN_1769219	TPSG1	1.4290010173256542
ILMN_1651950	TPST1	9.666876615400685
ILMN_2329679	TPST2	10.834798219982327
ILMN_2094718	TPT1	15.77744522573736
ILMN_3247325	TPT1-AS1	8.652197239294003
ILMN_2329483	TPTE	0.2796774532965474
ILMN_1785010	TPTE2	5.037035835119764
ILMN_1675930	TPTE2P3	2.853536039686933
ILMN_2183424	TPTE2P6	5.6003647201815
ILMN_2126399	TPTEP1	3.3801130843874563
ILMN_1796949	TPX2	9.097236433242223
ILMN_1731043	TRA2A	9.021518266872153
ILMN_1742798	TRA2B	11.050595864082295
ILMN_1755737	TRABD	10.286077193153554
ILMN_3235176	TRABD2A	1.2391674140493556
ILMN_1777905	TRABD2B	4.422556049689018
ILMN_1765851	TRADD	4.995802838548449
ILMN_1698218	TRAF1	4.642642157687672
ILMN_1691487	TRAF2	5.077266720415742
ILMN_2383774	TRAF3	6.066375732426315
ILMN_1806728	TRAF3IP1	4.288312919529301
ILMN_1701514	TRAF3IP2	6.607495768970245
ILMN_1780397	TRAF3IP3	3.4784919929003233
ILMN_1763104	TRAF4	8.243703163969471
ILMN_1740493	TRAF5	6.532014797198212
ILMN_2392143	TRAF6	7.183052761440834
ILMN_2405991	TRAF7	6.583793194326282
ILMN_1758250	TRAFD1	8.30459073635735
ILMN_1715540	TRAIP	5.349472913253158
ILMN_1782069	TRAK1	9.996849285997952
ILMN_1781691	TRAK2	5.9484158506686775
ILMN_1737146	TRAM1	11.668015863218253
ILMN_1674855	TRAM1L1	3.4829749610146785
ILMN_1788783	TRAM2	4.728022510921363
ILMN_1750321	TRANK1	4.306889872339942
ILMN_1699737	TRAP1	10.44913935179727
ILMN_1716913	TRAPPC1	11.046162874848177
ILMN_1778464	TRAPPC10	4.235582074982425
ILMN_1752086	TRAPPC11	9.513158317971762
ILMN_1693317	TRAPPC12	7.7555388070212645
ILMN_1726930	TRAPPC13	8.069163355185056
ILMN_1673275	TRAPPC2	11.384885799726234
ILMN_2211122	TRAPPC2B	9.900266817340157
ILMN_1747058	TRAPPC2L	11.188302083396316
ILMN_1751627	TRAPPC3	10.495636780155829
ILMN_3246699	TRAPPC3L	1.134037425662331
ILMN_1814650	TRAPPC4	11.07098201928048
ILMN_2372639	TRAPPC5	10.681814341670664
ILMN_1775703	TRAPPC6A	10.584930879135063
ILMN_2369104	TRAPPC6B	9.665897892818464
ILMN_1796240	TRAPPC8	8.03732996391369
ILMN_1711368	TRAPPC9	7.0893199729369565
ILMN_2124833	TRAT1	3.685935243063019
ILMN_1890134	TRAV20	0.16445732056721127
ILMN_1693674	TRDN	5.2172455420368875
ILMN_1661003	TREH	2.0126465340420245
ILMN_1688231	TREM1	0.5941740886462789
ILMN_1701248	TREM2	4.48179495858169
ILMN_1690783	TREML1	1.5532865811548602
ILMN_1740864	TREML2	3.0557165704858122
ILMN_1802904	TREML3P	0.33471768346016195
ILMN_2205322	TREML4	0.22087397182814894
ILMN_2074894	TREML5P	0.45395308770008785
ILMN_1792076	TRERF1	8.826867358590748
ILMN_1676997	TREX1	3.252185913159525
ILMN_1680892	TREX2	1.4283009751481757
ILMN_1694817	TRH	7.2933383912612255
ILMN_1797063	TRHDE	0.33667056409405166
ILMN_1719393	TRHR	0.8957533505023738
ILMN_1774083	TRIAP1	10.58100059474337
ILMN_1803811	TRIB1	8.449121685698543
ILMN_1714700	TRIB2	9.53962278132657
ILMN_1787815	TRIB3	8.922392006577768
ILMN_1778755	TRIL	7.329593885126769
ILMN_1746788	TRIM10	3.772639030343438
ILMN_1718619	TRIM11	7.591450575375414
ILMN_2262275	TRIM13	9.644098898279188
ILMN_1713542	TRIM14	5.122981917021915
ILMN_1754476	TRIM15	2.287448451674622
ILMN_1661220	TRIM16	2.8895969066322125
ILMN_2193443	TRIM16L	1.7555526005452589
ILMN_1698237	TRIM17	3.6043567850446787
ILMN_1745079	TRIM2	10.0146620441795
ILMN_1678054	TRIM21	6.136200330041127
ILMN_1779252	TRIM22	5.2542111642983516
ILMN_1752741	TRIM23	8.633223001028332
ILMN_1799642	TRIM24	8.16260183638752
ILMN_1813625	TRIM25	5.017357739921702
ILMN_1738704	TRIM26	7.161759970723591
ILMN_1655482	TRIM27	6.9480138316214655
ILMN_1736575	TRIM28	9.651572120129389
ILMN_1741755	TRIM29	3.570828172688763
ILMN_1810441	TRIM3	7.288156457619799
ILMN_2362477	TRIM31	4.754607722884418
ILMN_1654737	TRIM32	7.801721258513566
ILMN_1682316	TRIM33	9.710895174136674
ILMN_2255142	TRIM34	1.929239521604573
ILMN_1671765	TRIM35	6.923345548703608
ILMN_1724350	TRIM36	8.969590410671024
ILMN_1704383	TRIM37	8.539745613463454
ILMN_1697971	TRIM38	0.29729117102734
ILMN_1736562	TRIM39	8.15513787267726
ILMN_2323385	TRIM4	9.662438292735528
ILMN_1653591	TRIM40	3.591949632300698
ILMN_1729495	TRIM41	9.390464719971396
ILMN_1718142	TRIM42	2.4691632869029565
ILMN_1784230	TRIM43	4.006455729542829
ILMN_1725901	TRIM43B	2.0209164516502582
ILMN_1796063	TRIM44	10.445871546989489
ILMN_1684352	TRIM45	5.11056484889806
ILMN_1770865	TRIM46	6.245866044462807
ILMN_1712708	TRIM47	2.2064083637735545
ILMN_1762021	TRIM48	3.6470654351784666
ILMN_3251638	TRIM49	1.6858077564603011
ILMN_1759504	TRIM49B	2.1511433736226584
ILMN_1785209	TRIM49C	4.920818256357289
ILMN_1681848	TRIM49D1	2.0857218146000576
ILMN_3242226	TRIM49D2	0.571605920116498
ILMN_2404665	TRIM5	7.0299187528847265
ILMN_1700408	TRIM50	1.658896525993094
ILMN_1753648	TRIM51	5.495277675695618
ILMN_1754130	TRIM52	4.9819496562641925
ILMN_1717915	TRIM54	3.2050742778882384
ILMN_1672479	TRIM55	0.4683082620918571
ILMN_1666376	TRIM56	5.7776791140506525
ILMN_1705458	TRIM58	2.934243494928704
ILMN_1784799	TRIM59	2.168087906239771
ILMN_1656910	TRIM6	5.633003140469326
ILMN_1791099	TRIM6-TRIM34	2.327823193658519
ILMN_2094631	TRIM60	4.242832208933989
ILMN_1706265	TRIM61	3.4286436085758143
ILMN_1666852	TRIM62	5.43149604455422
ILMN_1702489	TRIM63	3.096285319548986
ILMN_1768365	TRIM64	0.3772525132427831
ILMN_3206531	TRIM64C	1.630141721133856
ILMN_1764165	TRIM65	5.262738258600845
ILMN_3235584	TRIM66	8.186908373050796
ILMN_1667915	TRIM67	3.44796741706633
ILMN_1694174	TRIM68	7.797098617631247
ILMN_1813430	TRIM69	5.827826980664362
ILMN_1756657	TRIM7	5.002457263743892
ILMN_2225061	TRIM71	3.377163321031649
ILMN_1720717	TRIM72	2.905564679397237
ILMN_1790253	TRIM73	7.136037145675289
ILMN_2172547	TRIM74	2.8467121313893156
ILMN_1746704	TRIM8	11.071358690887502
ILMN_1763433	TRIM9	8.484645670592256
ILMN_1709877	TRIML1	6.117835498819267
ILMN_1666893	TRIML2	1.3883634808060457
ILMN_1805792	TRIO	5.910037463089886
ILMN_1735788	TRIOBP	8.398304609896497
ILMN_2161746	TRIP10	6.7383960625038215
ILMN_1658144	TRIP11	7.618025439135663
ILMN_1720241	TRIP12	8.318237187610768
ILMN_1796589	TRIP13	7.30929268276147
ILMN_1661173	TRIP4	7.861036867471
ILMN_1713990	TRIP6	8.951477277557432
ILMN_3243899	TRIQK	8.30962931816734
ILMN_1727692	TRIT1	9.575390176457441
ILMN_1700028	TRMO	7.257470111690725
ILMN_1812940	TRMT1	9.302403728176978
ILMN_1741005	TRMT10A	5.945837451055375
ILMN_3251477	TRMT10B	6.786904735072405
ILMN_1672565	TRMT10C	6.860666907397605
ILMN_1805481	TRMT11	10.298677004627924
ILMN_1690802	TRMT112	13.88864689189266
ILMN_1809944	TRMT12	7.965590059974701
ILMN_1659786	TRMT13	7.255442203334394
ILMN_1665300	TRMT1L	7.07386798539353
ILMN_1671913	TRMT2A	6.092212098659297
ILMN_1779663	TRMT2B	4.675057796359306
ILMN_1798129	TRMT44	6.385542592838625
ILMN_2167922	TRMT5	12.856730882655024
ILMN_1765085	TRMT6	4.910875250443545
ILMN_1675577	TRMT61A	5.887837960927083
ILMN_1706558	TRMT61B	5.692914976193772
ILMN_1733703	TRMU	6.59535005827883
ILMN_1732722	TRNAU1AP	5.784200380825791
ILMN_1695946	TRNP1	8.531027537496081
ILMN_1655924	TRNT1	6.985006294266779
ILMN_2409642	TRO	11.54723367995251
ILMN_1700337	TROAP	7.04803110882395
ILMN_2311518	TROVE2	10.547455060537699
ILMN_1656371	TRPA1	1.8393113201267959
ILMN_1674380	TRPC1	7.732782871398279
ILMN_1661657	TRPC2	0.4206128791594245
ILMN_2094377	TRPC3	4.674300446199398
ILMN_1782295	TRPC4	3.7606603907750427
ILMN_2402805	TRPC4AP	9.773830588594734
ILMN_1772242	TRPC5	4.131985442476987
ILMN_1656410	TRPC6	0.7760544881591697
ILMN_1683909	TRPC7	0.16351382144918467
ILMN_1791653	TRPM1	0.43466472170318227
ILMN_1815938	TRPM3	4.8895990006857835
ILMN_1679401	TRPM4	11.882125415514949
ILMN_1706805	TRPM5	0.37909995334141455
ILMN_1814296	TRPM6	2.058434679718751
ILMN_1667047	TRPM7	2.218459014524612
ILMN_1661637	TRPM8	2.677244272438749
ILMN_1814557	TRPS1	5.38528286807719
ILMN_2364674	TRPT1	11.364684059332163
ILMN_1813568	TRPV1	5.342899105404438
ILMN_2049536	TRPV2	6.47427871953126
ILMN_1802901	TRPV3	3.624086475533113
ILMN_2362346	TRPV4	1.16878775502835
ILMN_2176758	TRPV5	2.8051885645939065
ILMN_2272412	TRPV6	1.7232824412831242
ILMN_1660368	TRRAP	9.574871472201702
ILMN_1744574	TRUB1	7.170996466647331
ILMN_2116075	TRUB2	6.166011181443094
ILMN_1806963	TSACC	2.746264290661678
ILMN_2246510	TSC1	8.147254531143036
ILMN_1714216	TSC2	7.083959399754787
ILMN_1787567	TSC22D1	12.352600859503527
ILMN_2124187	TSC22D2	8.922539331604936
ILMN_1748124	TSC22D3	11.230747787710348
ILMN_1721636	TSC22D4	6.490969773531613
ILMN_1734486	TSEN15	9.945572670363736
ILMN_1746393	TSEN2	6.531775225200584
ILMN_2368292	TSEN34	12.117008252711225
ILMN_1657509	TSEN54	5.875926788040096
ILMN_2097954	TSFM	7.242034872233667
ILMN_3246534	TSG1	5.297047591174289
ILMN_1747146	TSG101	11.521056679050766
ILMN_1674645	TSGA10	3.7549804518102117
ILMN_1765427	TSGA10IP	0.719654225750403
ILMN_1758790	TSGA13	0.49473409285371694
ILMN_1652578	TSHB	0.992052272598649
ILMN_1746712	TSHR	3.122200144814315
ILMN_1718907	TSHZ1	6.617729196494989
ILMN_1655611	TSHZ2	8.918590528449652
ILMN_1743933	TSHZ3	8.251990531737244
ILMN_3245550	TSIX	0.7756991091987082
ILMN_1656291	TSKS	0.48922790335281885
ILMN_1801443	TSKU	8.092274779958009
ILMN_1801098	TSLP	4.044422200715434
ILMN_1768913	TSN	0.8333065145159498
ILMN_1781027	TSNARE1	1.201604093198254
ILMN_1713668	TSNAX	8.82865972881138
ILMN_1657194	TSNAXIP1	3.869449795891526
ILMN_1747546	TSPAN1	3.946713877645591
ILMN_1656194	TSPAN10	1.1922296327670943
ILMN_1842065	TSPAN11	4.29119837417966
ILMN_1768115	TSPAN12	6.213215422986397
ILMN_1669881	TSPAN13	11.918046682430791
ILMN_1785060	TSPAN14	7.290618710619252
ILMN_1803850	TSPAN15	4.827630238348043
ILMN_1743465	TSPAN16	0.8189372716004327
ILMN_1777881	TSPAN17	11.37834942734851
ILMN_1699980	TSPAN18	7.9390197125675295
ILMN_1746349	TSPAN19	1.0692288616718495
ILMN_1810093	TSPAN2	1.572761758278925
ILMN_1790549	TSPAN3	11.909896337714896
ILMN_1725079	TSPAN31	10.447838260421939
ILMN_1760449	TSPAN32	0.14650870297665672
ILMN_1749403	TSPAN33	9.184671693296023
ILMN_1718607	TSPAN4	10.99532659470497
ILMN_1799028	TSPAN5	8.297475079845606
ILMN_1730998	TSPAN6	10.234850530891046
ILMN_2120695	TSPAN7	11.909104006209825
ILMN_1683263	TSPAN8	0.8968804874641831
ILMN_1729453	TSPAN9	11.616242642176353
ILMN_1699901	TSPEAR	1.457443759429115
ILMN_1681679	TSPO	11.50393127084127
ILMN_1669208	TSPO2	2.4514257002226936
ILMN_2111229	TSPOAP1	6.019025057008587
ILMN_1716236	TSPY1	4.750446995579723
ILMN_1693860	TSPY2	3.9190083805247173
ILMN_1737360	TSPY26P	7.96201712137973
ILMN_2197750	TSPY3	1.1727100601052665
ILMN_1658315	TSPY4	2.1934394856330672
ILMN_1808923	TSPY8	0.2306440433314132
ILMN_1779014	TSPYL1	10.579930090307549
ILMN_2347298	TSPYL2	7.903110602265589
ILMN_1740500	TSPYL4	9.294861045139628
ILMN_1737972	TSPYL5	0.7131675624315593
ILMN_1701264	TSPYL6	6.654198963654326
ILMN_1775761	TSR1	7.737127816377438
ILMN_1670948	TSR2	11.120558491961566
ILMN_1713884	TSR3	6.895548553876502
ILMN_2129349	TSSC1	9.854136702018605
ILMN_3238977	TSSC2	4.617337948027744
ILMN_1802753	TSSC4	9.968650022473604
ILMN_1794666	TSSK1B	1.893536064109454
ILMN_1738843	TSSK2	4.907024281491998
ILMN_1760369	TSSK3	1.9010394365324161
ILMN_1723381	TSSK4	1.8185559385057148
ILMN_1791637	TSSK6	4.4094954758284635
ILMN_1691572	TST	10.339672379601376
ILMN_1697777	TSTA3	7.546762137299708
ILMN_3234456	TSTD1	4.708139933609289
ILMN_1684520	TSTD2	6.941837606905835
ILMN_1763231	TTBK1	4.21632120017665
ILMN_1705834	TTBK2	1.1940208675222348
ILMN_1743303	TTC1	8.169783538310444
ILMN_2183784	TTC12	5.0724569642517165
ILMN_1745573	TTC13	8.900061332970195
ILMN_2390472	TTC14	8.24408478958558
ILMN_1737271	TTC16	4.696736838611927
ILMN_1660810	TTC17	9.002679510785784
ILMN_2192385	TTC19	9.706972502358196
ILMN_1715332	TTC21A	4.162478827755263
ILMN_2217955	TTC21B	0.9353103190412719
ILMN_2122760	TTC22	1.9779890289906568
ILMN_1789807	TTC23L	3.6741312500603236
ILMN_1730963	TTC24	0.6563982908789474
ILMN_1710303	TTC25	6.212900435118724
ILMN_1676555	TTC26	5.752334820187218
ILMN_1757730	TTC27	8.547560011170988
ILMN_1755487	TTC28	7.129625149693065
ILMN_3272681	TTC28-AS1	0.61235594881261
ILMN_1694979	TTC29	1.3673321898611956
ILMN_1728605	TTC3	13.049843636386429
ILMN_1735822	TTC30A	6.0188158730454395
ILMN_1668795	TTC30B	3.9250185598006913
ILMN_1696375	TTC31	6.097288884923773
ILMN_2083593	TTC32	8.171358338464396
ILMN_1807088	TTC33	7.813355589569518
ILMN_2289623	TTC36	2.948740478166019
ILMN_1795911	TTC37	9.159807734750094
ILMN_1692464	TTC38	7.414030481674547
ILMN_2297570	TTC39A	0.3178453974951258
ILMN_1769290	TTC39B	6.105208382926125
ILMN_1746720	TTC39C	7.7655107256865845
ILMN_3310271	TTC3P1	0.5640316419633594
ILMN_1678140	TTC4	10.43952990359095
ILMN_1760651	TTC41P	1.0749386526821432
ILMN_1706455	TTC5	9.216196017485135
ILMN_1697160	TTC7A	3.1470876103245984
ILMN_1718971	TTC7B	5.273291969842208
ILMN_2401927	TTC8	7.754855588926188
ILMN_3243117	TTC9	4.7438991385833
ILMN_1682123	TTC9B	8.83975436278143
ILMN_2183389	TTC9C	9.150698846781802
ILMN_1713129	TTF1	8.24032631129961
ILMN_1810228	TTF2	6.007800213483928
ILMN_1741398	TTI1	6.013722873253641
ILMN_1760400	TTI2	10.064037607262119
ILMN_1788166	TTK	7.960269037809886
ILMN_1764043	TTL	9.186876123889972
ILMN_2372795	TTLL1	7.704972128045021
ILMN_1799329	TTLL10	0.20012035219445856
ILMN_1784356	TTLL11	5.875178544385925
ILMN_1663113	TTLL12	7.875554642514075
ILMN_1697086	TTLL2	4.122185616685909
ILMN_1785535	TTLL3	4.444644499341363
ILMN_1746846	TTLL4	5.810822551989799
ILMN_1754655	TTLL5	7.076301859744883
ILMN_1788394	TTLL6	3.9151139212819577
ILMN_1848916	TTLL7	6.405065238865721
ILMN_1757411	TTLL9	4.355176421647839
ILMN_2415634	TTN	6.734739521628881
ILMN_1741862	TTPA	0.337933983661054
ILMN_2364131	TTPAL	6.577330354119581
ILMN_2198912	TTR	2.662782666097383
ILMN_2204360	TTTY1	0.7132317824830384
ILMN_2149793	TTTY10	0.498407508856489
ILMN_2163540	TTTY11	4.472929279457566
ILMN_2098499	TTTY12	0.0
ILMN_2080309	TTTY13	0.8872089706883582
ILMN_2143383	TTTY14	2.2114866937397504
ILMN_2077896	TTTY15	0.601610166776377
ILMN_2145470	TTTY16	1.5422907283198395
ILMN_2055396	TTTY17A	3.6029541233149645
ILMN_3245112	TTTY17B	0.31728979549371994
ILMN_3244082	TTTY17C	1.8062237982019596
ILMN_2089365	TTTY18	1.6622157672731157
ILMN_2099858	TTTY19	2.53110883235152
ILMN_3249050	TTTY1B	0.45385051598151976
ILMN_2048223	TTTY2	2.5522806385819314
ILMN_1768489	TTTY20	0.26626725849702204
ILMN_2224230	TTTY21	1.7894895171716936
ILMN_3246344	TTTY21B	0.663255048349463
ILMN_3249639	TTTY22	0.691724456602286
ILMN_3236300	TTTY23	0.24036194593789537
ILMN_1767355	TTTY23B	1.2310961510927192
ILMN_3242975	TTTY2B	3.1682404009081995
ILMN_1669640	TTTY3	0.3277159584189016
ILMN_3239945	TTTY3B	1.210753098143683
ILMN_2066116	TTTY4	0.16296105422822132
ILMN_3242632	TTTY4B	4.4414146695233585
ILMN_1689843	TTTY4C	0.20626098407447332
ILMN_2164478	TTTY5	1.1434175040525734
ILMN_2211959	TTTY6	4.053379439950223
ILMN_1673390	TTTY6B	1.7316885269866427
ILMN_1810319	TTTY7	3.9085255409619593
ILMN_1736175	TTTY7B	2.81682638185273
ILMN_2087817	TTTY8	2.2788430485159306
ILMN_3240008	TTTY8B	0.0
ILMN_1796326	TTTY9A	0.7999901458891713
ILMN_2197608	TTTY9B	0.7932937318926169
ILMN_1758497	TTYH1	12.342202782174631
ILMN_1695829	TTYH2	7.195457333493281
ILMN_1692731	TTYH3	9.469424964285288
ILMN_1755352	TUB	10.565339206686998
ILMN_2148819	TUBA1A	15.643523460044996
ILMN_1800261	TUBA1B	14.495108084663734
ILMN_1742167	TUBA1C	15.285522518233108
ILMN_1679482	TUBA3C	1.621907703762913
ILMN_2215640	TUBA3D	7.755855790154162
ILMN_1652464	TUBA3E	6.053834205535572
ILMN_2050434	TUBA3FP	15.376693496466453
ILMN_1784300	TUBA4A	7.162026861090447
ILMN_1677635	TUBA4B	0.0
ILMN_1793659	TUBA8	1.7263426720210318
ILMN_1670385	TUBAL3	5.1573075335613385
ILMN_1665583	TUBB	14.123922089789327
ILMN_1710280	TUBB1	3.749972145548011
ILMN_2038775	TUBB2A	12.993872368482862
ILMN_1680874	TUBB2B	15.661674980276594
ILMN_1791726	TUBB3	14.70411790128374
ILMN_1682459	TUBB4A	9.855910804018025
ILMN_1780769	TUBB4B	11.387707266420348
ILMN_1702636	TUBB6	8.486897297780311
ILMN_2178994	TUBB8	0.9618688404349851
ILMN_1749253	TUBD1	5.242311417258175
ILMN_1764398	TUBE1	7.11649711733687
ILMN_1695731	TUBG1	10.760729103295196
ILMN_1701052	TUBG2	10.159185438346382
ILMN_1775074	TUBGCP2	9.098634167214906
ILMN_1696110	TUBGCP3	5.067518211338684
ILMN_1792173	TUBGCP4	7.112085768588115
ILMN_1803045	TUBGCP5	6.628625456108067
ILMN_1766803	TUBGCP6	7.562017565891314
ILMN_1738369	TUFM	10.996307274693317
ILMN_1781374	TUFT1	9.717703470629145
ILMN_1682783	TUG1	11.81531374531165
ILMN_2163547	TULP1	0.2960261962127892
ILMN_2091221	TULP2	0.2089502234357494
ILMN_1719199	TULP3	6.586306582400034
ILMN_1720965	TULP4	8.904323799335009
ILMN_1707350	TUSC1	6.739685186623233
ILMN_1804329	TUSC2	8.648049840524969
ILMN_2354547	TUSC3	11.054800310573398
ILMN_1776852	TUSC5	1.4177780949132404
ILMN_1880905	TUSC7	0.0
ILMN_1786108	TUT1	8.162143667661402
ILMN_3241250	TVP23A	5.745404826752856
ILMN_1661593	TVP23B	9.347192116834348
ILMN_1789407	TVP23C	7.76938803086654
ILMN_1681203	TWF1	7.349442868511965
ILMN_1703305	TWF2	9.310504308108419
ILMN_1672908	TWIST1	7.896365337843871
ILMN_1677429	TWIST2	6.595060139188139
ILMN_1781121	TWISTNB	6.527588077218325
ILMN_2214144	TWSG1	9.953136221839118
ILMN_1741143	TXK	3.2094623820570773
ILMN_1737084	TXLNA	10.30508703735755
ILMN_2107482	TXLNB	0.5359304411591815
ILMN_1882000	TXLNG	7.129925523042175
ILMN_2038776	TXN	13.799782691239864
ILMN_1654457	TXN2	5.8397504971985645
ILMN_1771862	TXNDC11	7.011560491555568
ILMN_1783753	TXNDC12	11.652100254323978
ILMN_1662848	TXNDC15	7.951679295556786
ILMN_1709740	TXNDC16	6.989694114759697
ILMN_1659437	TXNDC17	12.172016231888795
ILMN_1653607	TXNDC2	3.7602342875782493
ILMN_1788108	TXNDC5	10.502560817694054
ILMN_1707461	TXNDC8	2.348977417448699
ILMN_1731137	TXNDC9	7.843859688848897
ILMN_1697448	TXNIP	14.478539148535837
ILMN_1756860	TXNL1	8.743656995306928
ILMN_1790218	TXNL4A	5.284445891207826
ILMN_1748488	TXNL4B	6.330224366552513
ILMN_1717056	TXNRD1	8.231205610099503
ILMN_1657893	TXNRD2	7.546695796642922
ILMN_1678310	TXNRD3NB	0.2414421564921109
ILMN_1676955	TYK2	10.112337709385933
ILMN_2109708	TYMP	7.921853749210473
ILMN_1806040	TYMS	9.538942789291076
ILMN_1796074	TYMSOS	8.573042320451668
ILMN_1788774	TYR	0.44547431311833235
ILMN_1740169	TYRO3	8.74039046564066
ILMN_1778977	TYROBP	0.3018966901200321
ILMN_2054652	TYRP1	4.239962680961493
ILMN_1775677	TYSND1	7.673669070351206
ILMN_1736135	TYW1	7.530247905159272
ILMN_3298694	TYW1B	8.90529312701087
ILMN_1726842	TYW3	4.1654124104061045
ILMN_1785955	TYW5	3.657138951130559
ILMN_1772113	U2AF1	9.59832321888919
ILMN_1779177	U2AF1L4	7.390959102161553
ILMN_1768930	U2AF2	10.174218720248918
ILMN_2286334	U2SURP	7.853614803527196
ILMN_1758209	UACA	3.894741008170385
ILMN_1742461	UAP1	9.216023832749967
ILMN_1719998	UAP1L1	7.551398301570951
ILMN_3297945	UBA1	12.346519958056499
ILMN_1742872	UBA2	7.659910981348144
ILMN_2324157	UBA3	8.255760928728739
ILMN_2408450	UBA5	7.974956200579242
ILMN_1782977	UBA52	15.598066086950743
ILMN_1675085	UBA6	8.380725974433314
ILMN_1794612	UBA7	3.72736059037471
ILMN_1807044	UBAC1	10.841419253346698
ILMN_1713993	UBAC2	10.473134590595524
ILMN_1733863	UBALD1	5.762325698774678
ILMN_1775498	UBALD2	7.358707645941306
ILMN_1807596	UBAP1	9.479378405574069
ILMN_1667507	UBAP1L	0.0
ILMN_1716157	UBAP2	6.4276640724810585
ILMN_1814789	UBAP2L	9.59431228572081
ILMN_1684450	UBASH3A	2.056696030025828
ILMN_1653856	UBASH3B	8.534799719858652
ILMN_2191428	UBB	14.858407190023891
ILMN_2038773	UBC	15.767957203834387
ILMN_1678841	UBD	2.73111031545122
ILMN_2307455	UBE2A	10.409180400417261
ILMN_1663099	UBE2B	3.918321050838659
ILMN_2301083	UBE2C	12.226081519221758
ILMN_1787988	UBE2D1	0.5798997710665263
ILMN_1699503	UBE2D2	9.408730617559568
ILMN_2320853	UBE2D3	12.459332456651822
ILMN_1707084	UBE2D4	8.946983520043398
ILMN_3239223	UBE2DNL	3.037533011821431
ILMN_1806778	UBE2E1	12.546706973571615
ILMN_1707475	UBE2E2	12.194082648819924
ILMN_2390338	UBE2E3	12.559732657804872
ILMN_2164242	UBE2F	10.669030728353759
ILMN_1814465	UBE2G1	9.003447080545566
ILMN_1785179	UBE2G2	9.375155127379774
ILMN_1757644	UBE2H	8.294213465346262
ILMN_1810474	UBE2I	12.148026596521253
ILMN_1713759	UBE2J1	9.99963737708146
ILMN_2387990	UBE2J2	5.992886540650237
ILMN_1782954	UBE2K	8.72503061473203
ILMN_1769520	UBE2L6	12.819767805749121
ILMN_1701331	UBE2M	12.520623846042747
ILMN_2161015	UBE2MP1	1.8472303696966181
ILMN_1793651	UBE2N	11.009997446743474
ILMN_1772925	UBE2NL	1.121992324006789
ILMN_1746579	UBE2O	7.148421627635222
ILMN_1776325	UBE2Q1	7.538938845412418
ILMN_1683817	UBE2Q2	10.670886430455482
ILMN_1769540	UBE2Q2P1	1.6145655059728956
