probe	gene	AveExpr
A_19_P00318361	FLJ39534	7.55966831729167
A_33_P3323368	FLJ39639	4.30721399570833
A_33_P3335984	FLJ39653	6.04521470745833
A_24_P418152	FLJ40194	4.64919507754167
A_21_P0014767	FLJ40288	4.428185440625
A_33_P3309365	FLJ40434	8.84501099016667
A_33_P3322544	FLJ40453	3.91527127120833
A_32_P539599	FLJ40852	6.53521054004167
A_32_P172882	FLJ41350	3.76812288366667
A_33_P3248004	FLJ41423	4.72192035216667
A_33_P3266192	FLJ41484	4.34187575291667
A_33_P3398583	FLJ41649	5.37025637841667
A_33_P3400107	FLJ41941	3.49998152941667
A_33_P3321871	FLJ42102	4.36411435441667
A_33_P3210556	FLJ42289	4.40395428408333
A_21_P0002674	FLJ42351	5.32988183520833
A_33_P3445679	FLJ42392	5.86707155766667
A_24_P929322	FLJ42393	5.102207547625
A_21_P0008871	FLJ42627	6.98177909233333
A_32_P118847	FLJ42709	6.31238651666667
A_33_P3543288	FLJ42842	3.834994231
A_24_P366787	FLJ42875	5.91168036325
A_33_P3534905	FLJ42969	3.94695212241667
A_21_P0010773	FLJ43315	5.398918424125
A_24_P840042	FLJ43390	4.782577789625
A_19_P00322002	FLJ43663	5.91433647020833
A_21_P0011630	FLJ43681	6.633753561875
A_21_P0011540	FLJ43826	4.68262014225
A_33_P3227686	FLJ43860	4.65569427583333
A_21_P0002553	FLJ43879	4.20296979225
A_33_P3227482	FLJ43944	4.45037879754167
A_33_P3582789	FLJ44087	3.45198188358333
A_33_P3311165	FLJ44313	5.10481470345833
A_33_P3229171	FLJ44635	4.120837070125
A_33_P3280147	FLJ45079	5.36042767945833
A_33_P3362397	FLJ45340	7.192205558875
A_33_P3248900	FLJ45445	10.1284170102083
A_33_P3237580	FLJ45513	3.49729627029167
A_33_P3798989	FLJ45950	4.01621857166667
A_33_P3310246	FLJ45974	3.814400305875
A_33_P3227269	FLJ45983	4.40085640766667
A_33_P3692766	FLJ46066	6.33427091858333
A_33_P3362034	FLJ46300	4.00955820054167
A_33_P3720733	FLJ46320	3.68631392466667
A_33_P3376661	FLJ46361	4.01985601966667
A_33_P3630129	FLJ46875	7.30850514945833
A_19_P00320665	FLJ46906	7.20792687870833
A_19_P00808774	FLJ90757	9.42149810945833
A_33_P3366120	FLNA	6.5592672705
A_23_P211878	FLNB	10.9520350608333
A_21_P0013349	FLNC	7.86022693925
A_23_P214603	FLOT1	11.7406450166667
A_24_P253818	FLOT2	8.74361131566667
A_23_P47168	FLRT1	7.51223366483333
A_24_P236235	FLRT2	7.977399343625
A_33_P3418833	FLRT3	6.453596663
A_21_P0000024	FLT1	4.63947401416667
A_23_P78742	FLT3LG	6.14199078820833
A_33_P3409269	FLT4	4.09814308916667
A_23_P12113	FLVCR1	8.218897873375
A_33_P3299811	FLVCR1-AS1	6.76919200941667
A_33_P3535649	FLYWCH1	6.65746555683333
A_33_P3404749	FMN1	5.54375300333333
A_32_P229132	FMN2	5.14523716770833
A_24_P390668	FMNL1	6.56341684591667
A_33_P3310552	FMNL2	9.21287353508333
A_23_P379200	FMNL3	5.67553571958333
A_23_P149613	FMO1	4.67764890179167
A_33_P3275702	FMO2	4.21137744333333
A_23_P160992	FMO4	5.67096813633333
A_33_P3376214	FMO5	3.88690150116667
A_33_P3285271	FMO6P	4.30824518020833
A_23_P148793	FMO9P	4.20852695845833
A_23_P114883	FMOD	4.527926711625
A_24_P40417	FMR1	7.86828426275
A_33_P3238785	FMR1-AS1	4.01186910720833
A_32_P99019	FMR1NB	4.53600193495833
A_23_P89215	FN3K	5.65603321533333
A_23_P77813	FN3KRP	10.5536886895833
A_33_P3367565	FNBP1	9.291126253875
A_23_P417942	FNBP1L	13.21419967125
A_23_P395595	FNBP4	8.78231108970833
A_23_P407840	FNDC1	3.90613464275
A_23_P25503	FNDC3A	7.472622193875
A_24_P223124	FNDC3B	6.122302311125
A_23_P16834	FNDC4	7.77882002433333
A_23_P420326	FNDC5	11.506994345
A_33_P3247559	FNDC7	3.88103192216667
A_23_P66552	FNDC8	3.8078107795
A_33_P3385656	FNDC9	5.37096939533333
A_33_P3805085	FNIP1	5.80063227608333
A_33_P3805090	FNIP2	10.0562787822083
A_23_P24926	FNTA	11.51672965
A_23_P25835	FNTB	8.790410470875
A_23_P47616	FOLH1	4.253485101375
A_32_P157391	FOLH1B	3.78868095504167
A_23_P53176	FOLR1	6.02491648904167
A_24_P32935	FOLR2	5.42007783508333
A_24_P252996	FOLR3	3.7540309975
A_24_P206702	FOLR4	4.396964699375
A_19_P00806765	FONG	4.57046049645833
A_23_P390744	FOPNL	10.1913025975417
A_23_P106194	FOS	5.26145818908333
A_23_P429998	FOSB	4.55920036820833
A_23_P161624	FOSL1	4.67868529958333
A_23_P348121	FOSL2	4.02475676795833
A_23_P37127	FOXA1	4.314680389125
A_24_P365515	FOXA2	5.255472598125
A_23_P142174	FOXA3	5.84974857158333
A_23_P140527	FOXB1	6.82216341533333
A_33_P3301291	FOXB2	3.95117741979167
A_32_P205110	FOXC1	4.151439429375
A_33_P3302295	FOXC2	3.78237955658333
A_32_P34920	FOXD1	9.32996862904167
A_23_P413585	FOXD2	4.52899232991667
A_33_P3264331	FOXD3	4.02927819491667
A_32_P119248	FOXD4	8.455665887125
A_33_P3293403	FOXD4L2	5.83823823520833
A_33_P3226357	FOXE1	4.02286208433333
A_23_P112666	FOXE3	5.37338892795833
A_23_P118254	FOXF1	4.17327589529167
A_23_P110957	FOXF2	3.67383644729167
A_23_P82959	FOXH1	5.63374080120833
A_33_P3269408	FOXI2	11.5295608908333
A_24_P15391	FOXI3	4.76762111566667
A_23_P348636	FOXJ1	5.43908223291667
A_24_P21985	FOXJ2	6.602696462
A_23_P566	FOXJ3	11.32189890625
A_24_P115199	FOXK1	8.76316684666667
A_33_P3310070	FOXK2	8.82250435279167
A_33_P3355503	FOXL1	3.87951619291667
A_23_P110052	FOXL2	4.151278924
A_23_P151150	FOXM1	4.597759743
A_23_P118693	FOXN1	5.13074597266667
A_32_P140898	FOXN2	9.97886501145833
A_21_P0013848	FOXN3	9.59498634120833
A_32_P140030	FOXN4	4.4645608535
A_24_P22079	FOXO1	5.85899315575
A_32_P102062	FOXO3	10.5561856125
A_33_P3249793	FOXO4	5.64499622970833
A_33_P3214310	FOXP1	9.07223419475
A_24_P16559	FOXP2	5.27132871495833
A_33_P3398251	FOXP3	4.342153897125
A_24_P93855	FOXP4	8.93129791466667
A_32_P164246	FOXQ1	5.354447366625
A_24_P204011	FOXR1	4.10417960770833
A_23_P35883	FOXRED1	7.82998954833333
A_24_P147765	FOXRED2	8.98267409595833
A_33_P3283833	FOXS1	5.390953554875
A_21_P0006140	FP588	6.35382599679167
A_23_P9465	FPGS	7.82917348208333
A_33_P3388815	FPGT	6.23501351825
A_33_P3388810	FPGT-TNNI3K	5.18154506454167
A_23_P38795	FPR1	5.58126776125
A_23_P55649	FPR2	3.81460194954167
A_33_P3247042	FPR3	3.832722052125
A_24_P30141	FRA10AC1	7.18701673475
A_33_P3380647	FRAS1	6.06174582008333
A_33_P3261173	FRAT1	7.44165729929167
A_23_P12784	FRAT2	10.6620706820833
A_23_P43337	FREM1	5.08819742933333
A_33_P3250820	FREM2	4.97024600758333
A_24_P738168	FREM3	3.884380817125
A_21_P0013909	FRG1	9.53429679183333
A_24_P417526	FRG1B	8.31088990845833
A_24_P623782	FRG2	4.15270340166667
A_33_P3412798	FRG2B	3.54626663008333
A_33_P3212394	FRG2C	4.162887262375
A_23_P133665	FRK	4.08441641475
A_23_P81717	FRMD1	4.72162654533333
A_33_P3363420	FRMD3	9.33177068670833
A_23_P22352	FRMD4A	8.291232652375
A_33_P3446495	FRMD4B	9.40901107304167
A_33_P3238815	FRMD5	6.490329162625
A_24_P330303	FRMD6	7.712377746
A_33_P3603812	FRMD8	6.10891251854167
A_23_P169460	FRMPD1	5.23689504541667
A_23_P86710	FRMPD2	5.67649059370833
A_21_P0013788	FRMPD3	6.01505953170833
A_24_P940275	FRMPD4	3.83653934220833
A_23_P865	FRRS1	3.64591224175
A_33_P3364112	FRS2	7.98663068633333
A_23_P105862	FRY	8.41262416370833
A_21_P0014679	FRY-AS1	4.20236025041667
A_33_P3840630	FRYL	8.20980384720833
A_23_P363778	FRZB	5.98451991125
A_33_P3411075	FSCN1	14.4650762875
A_33_P3411080	FSCN2	6.34735585204167
A_23_P93898	FSCN3	4.58730244558333
A_33_P3414789	FSD1	11.80618312
A_33_P3241541	FSD1L	8.71772102595833
A_33_P3390918	FSD2	4.05951130504167
A_23_P108699	FSHR	3.9903685435
A_23_P353125	FSIP1	5.02329808858333
A_33_P3293773	FSIP2	3.76221196320833
A_23_P110531	FST	4.45546082291667
A_23_P212696	FSTL1	9.95344617979167
A_33_P3318796	FSTL3	9.36965819679167
A_33_P3249081	FSTL4	5.246075820875
A_24_P251734	FSTL5	11.27173421625
A_23_P91552	FTCD	6.51613259345833
A_21_P0013796	FTH1	14.12615473875
A_23_P148410	FTHL17	7.30119032675
A_19_P00812340	FTL	12.1020532808333
A_33_P3261710	FTLP10	3.55089397645833
A_32_P160896	FTMT	4.67049890979167
A_23_P113184	FTO	10.33833164325
A_33_P3216337	FTSJ1	10.9740278208333
A_24_P363477	FTSJ2	8.20014076108333
A_23_P55091	FTSJ3	10.3234482870833
A_24_P185036	FTSJD1	8.08354478845833
A_33_P3393245	FTSJD2	7.6422547115
A_21_P0000565	FTX	6.08902761475
A_33_P3281151	FUBP1	9.57295268558333
A_23_P11543	FUCA1	8.49756103075
A_23_P145408	FUCA2	8.12769662816667
A_23_P429461	FUK	8.69330619341667
A_23_P375549	FUNDC1	9.71428605720833
A_33_P3371588	FUNDC2	8.44472919541667
A_32_P18250	FUNDC2P2	10.7341303220833
A_23_P3368	FURIN	4.78247559991667
A_23_P106887	FUS	11.3178309429167
A_23_P107963	FUT1	9.54953020733333
A_33_P3288294	FUT10	5.49311600116667
A_23_P413788	FUT11	5.86417496645833
A_23_P360316	FUT3	4.371030680375
A_33_P3286536	FUT4	6.84125377458333
A_33_P3248203	FUT5	3.57644558066667
A_33_P3210288	FUT6	10.53863700875
A_23_P170534	FUT7	5.316658829125
A_23_P313632	FUT8	9.96279910658333
A_23_P19556	FUT9	3.85470479220833
A_23_P373568	FUZ	8.70650046425
A_33_P3243657	FXC1	11.240560085
A_33_P3319161	FXN	9.428837651875
A_33_P3387300	FXR1	10.8992355670833
A_23_P4007	FXR2	9.457575059625
A_33_P3228435	FXYD1	6.01086333433333
A_33_P3228445	FXYD2	5.428320783875
A_33_P3228455	FXYD3	4.30765286604167
A_23_P98121	FXYD4	3.972436376875
A_33_P3422030	FXYD5	4.79449415525
A_23_P150394	FXYD6	12.5241364058333
A_23_P119611	FXYD7	10.2226952334583
A_23_P212339	FYCO1	6.56998427333333
A_23_P502142	FYN	12.8584524679167
A_23_P80827	FYTTD1	10.1751154072083
A_24_P38276	FZD1	11.1336461775
A_23_P203972	FZD10	3.98448598045833
A_23_P141362	FZD2	7.299671826625
A_23_P347468	FZD3	8.88619159441667
A_23_P64617	FZD4	5.63524327408333
A_23_P108437	FZD5	4.928712705125
A_33_P3409392	FZD6	5.371927511375
A_23_P209449	FZD7	8.97964682620833
A_23_P396858	FZD8	8.76962332295833
A_23_P59613	FZD9	7.78486260545833
A_33_P3268368	FZR1	9.26862042229167
A_24_P941759	G2E3	6.48690825379167
A_33_P3331237	G3BP1	8.934465663875
A_24_P380132	G3BP2	12.8203843183333
A_23_P385017	G6PC	3.69005640791667
A_23_P55174	G6PC3	8.37881034945833
A_23_P34093	G6PD	9.18466729791667
A_23_P153026	GAA	11.9997940808333
A_23_P335239	GAB1	5.37193508883333
A_23_P203743	GAB2	12.1206860416667
A_23_P255126	GAB3	4.64924530616667
A_33_P3402968	GAB4	3.85300318541667
A_23_P27075	GABARAP	13.5940400179167
A_24_P4816	GABARAPL1	10.5610755629167
A_24_P356338	GABARAPL2	10.7837292529167
A_23_P93302	GABBR1	9.43693256895833
A_33_P3406493	GABBR2	12.2287540458333
A_33_P3269588	GABPA	8.88698140370833
A_24_P176255	GABPB1	6.372880031375
A_23_P73208	GABPB2	5.48264965541667
A_33_P3373388	GABRA1	3.803717140875
A_23_P167121	GABRA2	3.92774905416667
A_23_P125618	GABRA3	4.368970311625
A_23_P436618	GABRA5	5.61919667625
A_33_P3312544	GABRB1	5.22585701729167
A_33_P3309206	GABRB3	8.41278304225
A_23_P309720	GABRD	5.99775798904167
A_23_P159775	GABRE	4.92504295425
A_32_P89899	GABRG1	4.012760484625
A_32_P25514	GABRG2	5.449995865
A_33_P3210805	GABRG3	4.38730390333333
A_23_P328545	GABRP	4.68177339025
A_23_P125475	GABRQ	4.17821028704167
A_23_P256754	GABRR1	4.09449389229167
A_23_P93105	GABRR2	4.010387928375
A_23_P69020	GABRR3	4.96980672575
A_23_P374689	GAD1	3.7305735975
A_33_P3332369	GAD2	4.02043235570833
A_23_P23221	GADD45A	11.5221326904167
A_24_P239606	GADD45B	4.72087664454167
A_24_P120934	GADD45G	9.044117953125
A_33_P3273148	GADD45GIP1	10.764902065
A_33_P3244793	GADL1	3.540312767125
A_21_P0006496	GAGE2B	8.483914947125
A_24_P228796	GAGE7	5.798179117
A_33_P3254013	GAK	8.32066360904167
A_23_P374844	GAL	9.836054819125
A_23_P120863	GAL3ST1	7.42522253745833
A_23_P326157	GAL3ST2	4.2630501625
A_33_P3275390	GAL3ST3	4.60004150970833
A_23_P31240	GAL3ST4	6.75084503545833
A_23_P25964	GALC	6.25399027633333
A_23_P160154	GALE	8.59118074125
A_23_P141126	GALK1	8.16492163645833
A_23_P48807	GALK2	8.82556988325
A_24_P212539	GALM	6.169894297125
A_23_P106562	GALNS	7.73915949654167
A_23_P306105	GALNT1	9.071670305875
A_33_P3703501	GALNT10	6.85580882904167
A_23_P8416	GALNT11	8.65287895341667
A_23_P415652	GALNT12	6.65490957458333
A_33_P3239387	GALNT13	4.6970269145
A_23_P67847	GALNT14	8.24558830408333
A_24_P353794	GALNT2	7.959284549375
A_24_P114249	GALNT3	3.85303893395833
A_23_P144384	GALNT7	8.903685106875
A_23_P65100	GALNT8	4.589620881125
A_23_P76749	GALNTL1	12.1465392970833
A_23_P212119	GALNTL2	6.71047899604167
A_23_P139418	GALNTL4	7.58122777025
A_23_P429601	GALNTL5	4.08083777183333
A_33_P3320017	GALNTL6	3.70552862829167
A_23_P39171	GALP	4.72490787975
A_23_P153155	GALR1	8.885956763375
A_23_P77756	GALR2	5.04229692004167
A_23_P256663	GALR3	NA
A_23_P502035	GALT	8.04432219225
A_24_P19228	GAMT	9.67562233891667
A_23_P88873	GAN	6.72484324308333
A_23_P203406	GANAB	10.5440016408333
A_33_P3295108	GANC	7.30349635616667
A_23_P253446	GAP43	12.51033763375
A_23_P13899	GAPDH	14.81050202
A_23_P402319	GAPT	3.9381941905
A_23_P372660	GAPVD1	6.95798114570833
A_23_P58280	GAR1	10.1379455986667
A_24_P158314	GARNL3	6.440656395625
A_24_P154948	GARS	9.414894585125
A_23_P80098	GART	9.09605536245833
A_23_P83134	GAS1	7.73631907741667
A_32_P24140	GAS2	7.40344253741667
A_33_P3418597	GAS2L1	8.65853740675
A_33_P3297244	GAS2L2	4.856635496625
A_32_P189204	GAS2L3	4.90448067345833
A_33_P3326285	GAS5	14.50227165375
A_23_P146922	GAS6	6.83833741791667
A_24_P82466	GAS7	4.74830097066667
A_33_P3405921	GAS8	9.18126381541667
A_23_P159191	GAST	4.79767978716667
A_24_P374244	GATA1	3.54732323866667
A_33_P3550894	GATA2	4.42240876675
A_33_P3293456	GATA4	4.568700530375
A_23_P371835	GATA5	5.41904196820833
A_24_P35169	GATAD1	8.340295885
A_23_P131020	GATAD2A	9.466368555875
A_33_P3323822	GATAD2B	6.936462882375
A_23_P76435	GATC	6.07936963958333
A_23_P129064	GATM	8.13813356395833
A_23_P327777	GATS	9.914251267625
A_33_P3227716	GATSL3	9.00862945929167
A_23_P201035	GBA	8.72223210783333
A_24_P341187	GBA2	9.9194627705
A_23_P18672	GBA3	4.05429592541667
A_32_P512061	GBAP1	7.33961650891667
A_23_P82674	GBAS	8.259995616125
A_23_P121082	GBE1	9.145126343
A_23_P161237	GBF1	11.37746004875
A_23_P146576	GBGT1	5.79628954075
A_23_P85693	GBP2	4.14817813825
A_21_P0010536	GBP3	3.85256463225
A_24_P45446	GBP4	5.58297647033333
A_23_P74290	GBP5	4.2537597985
A_23_P130642	GBP6	11.91263920125
A_24_P309069	GBX1	3.9318599385
A_33_P3423969	GBX2	5.82239200841667
A_23_P28485	GCA	9.94431166283333
A_23_P40657	GCAT	6.47264706354167
A_23_P71094	GCC1	7.97014168645833
A_24_P290502	GCC2	7.94861612625
A_23_P90089	GCDH	8.30425896254167
A_33_P3226008	GCET2	4.8991952945
A_23_P211056	GCFC1	6.85723854833333
A_21_P0000824	GCFC1-AS1	8.134990994375
A_33_P3369336	GCG	5.169656281125
A_33_P3409467	GCGR	4.74632686104167
A_33_P3311439	GCH1	5.33860817295833
A_23_P77328	GCHFR	8.78281041720833
A_33_P3342260	GCK	10.0133093175417
A_23_P119886	GCKR	3.74489259179167
A_23_P145114	GCLC	9.27112327233333
A_33_P3265606	GCLM	11.2309145483333
A_32_P98732	GCM1	5.38883086570833
A_23_P59285	GCM2	NA
A_23_P406105	GCN1L1	11.6235405183333
A_33_P3282489	GCNT1	3.8532149505
A_33_P3411204	GCNT2	4.79021110754167
A_23_P122077	GCNT4	5.00675887808333
A_33_P3282522	GCNT7	4.00064190920833
A_24_P116378	GCOM1	8.88303350958333
A_23_P117933	GCSH	11.4333976566667
A_33_P3422659	GDAP1	7.988627267875
A_23_P17354	GDAP1L1	12.2676024291667
A_23_P11915	GDAP2	6.9262474375
A_23_P54758	GDE1	9.14022850820833
A_33_P3420816	GDF1	11.7394276295833
A_23_P76102	GDF11	9.5775494335
A_23_P16523	GDF15	8.94327405391667
A_23_P46755	GDF2	3.8844810095
A_23_P72817	GDF3	4.11348358104167
A_23_P259955	GDF5	4.75733954129167
A_33_P3406240	GDF7	5.47234668933333
A_23_P167585	GDF9	5.29998142783333
A_23_P45496	GDI1	13.6950236054167
A_23_P161446	GDI2	8.49043414008333
A_32_P377880	GDNF	4.55562255554167
A_23_P84666	GDPD1	8.44733075295833
A_23_P217498	GDPD2	4.06771509091667
A_23_P26511	GDPD3	5.84330770704167
A_24_P49896	GDPD4	4.024483067
A_33_P3258330	GDPD5	8.90410598091667
A_23_P257043	GEM	5.168875357125
A_33_P3297155	GEMIN2	6.8503255655
A_23_P66872	GEMIN4	9.26285278866667
A_23_P336513	GEMIN5	8.797856445875
A_23_P56567	GEMIN6	10.0528327169583
A_23_P89910	GEMIN7	10.8898231008333
A_24_P156576	GEMIN8	7.93703527795833
A_32_P197621	GEMIN8P4	4.139105786125
A_24_P177585	GEN1	5.13574536941667
A_24_P400355	GET4	11.0518891045833
A_33_P3335895	GFAP	3.86541165566667
A_24_P31003	GFER	6.91267887095833
A_23_P257365	GFI1	3.892234074625
A_23_P216845	GFI1B	4.363377876
A_33_P3262133	GFM1	6.97620562175
A_24_P137582	GFM2	9.49636369125
A_23_P122662	GFOD1	7.499640826375
A_23_P3574	GFOD2	11.44440428875
A_33_P3243153	GFPT1	9.2250306385
A_23_P144916	GFPT2	9.19339865254167
A_33_P3639068	GFRA1	11.3658169208333
A_33_P3317580	GFRA2	9.91103383029167
A_23_P41987	GFRA3	6.918344866125
A_33_P3317589	GFRA4	5.28095486416667
A_23_P132294	GGA1	8.42282263320833
A_24_P416257	GGA2	7.934397294625
A_23_P38181	GGA3	8.992679368
A_23_P42695	GGCT	8.17271403125
A_32_P181103	GGCX	7.1099896045
A_33_P3308105	GGH	11.6888814633333
A_33_P3369790	GGN	7.6238182155
A_24_P606538	GGNBP1	4.548343722875
A_23_P38408	GGNBP2	9.505223569875
A_33_P3258041	GGPS1	6.62584999758333
A_23_P154986	GGT1	5.44158065875
A_24_P42066	GGT3P	5.09391883354167
A_33_P3255304	GGT5	4.62799318025
A_23_P66767	GGT6	5.14985770129167
A_23_P57236	GGT7	8.10012878983333
A_24_P375322	GGT8P	6.34018217570833
A_23_P57199	GGTLC1	6.42600402829167
A_33_P3408953	GGTLC2	6.19696815916667
A_23_P207194	GH1	5.23165847408333
A_24_P216014	GH2	3.680969339
A_23_P207387	GHDC	7.746749638125
A_33_P3389008	GHITM	9.02091639929167
A_33_P3260733	GHR	3.99151322795833
A_33_P3391826	GHRH	4.50667696204167
A_21_P0005370	GHRHR	4.45516146891667
A_23_P40956	GHRL	4.70150670341667
A_24_P208737	GHRLOS	6.307490802875
A_23_P251268	GHRLOS2	4.28907911316667
A_33_P3261620	GHSR	4.70333961004167
A_23_P52974	GIF	4.00985604270833
A_24_P231173	GIGYF1	6.67125621316667
A_23_P142950	GIGYF2	7.58258688125
A_23_P427023	GIMAP1	3.91949458058333
A_23_P368681	GIMAP2	3.40557665208333
A_24_P209455	GIMAP4	3.555948232
A_23_P42588	GIMAP5	4.16607125166667
A_24_P274831	GIMAP7	3.631719209375
A_24_P132383	GIMAP8	3.75306763533333
A_33_P3334535	GIN1	7.15203029308333
A_33_P3340025	GINS1	7.53847823833333
A_23_P118246	GINS2	8.35461197254167
A_23_P152136	GINS3	9.36626502279167
A_33_P3340040	GINS4	6.64080842679167
A_23_P141459	GIP	4.47740606254167
A_33_P3390102	GIPC1	11.9026543691667
A_33_P3390122	GIPC2	3.93101767391667
A_24_P22943	GIPC3	4.45371380620833
A_24_P373768	GIPR	6.29594231491667
A_33_P3401673	GIT1	6.668538030375
A_23_P204436	GIT2	7.65088682520833
A_24_P55295	GJA1	4.061121561875
A_32_P205241	GJA3	4.05123948908333
A_23_P1083	GJA4	5.31064529995833
A_23_P371729	GJA5	4.50360955745833
A_23_P23037	GJA8	4.11745457745833
A_23_P74828	GJA9	4.11004399633333
A_24_P404840	GJB1	4.195781521375
A_33_P3388397	GJB4	5.353619082375
A_23_P35293	GJB5	3.93404123708333
A_33_P3273777	GJB7	4.92824815883333
A_33_P3373358	GJC1	10.9842747308333
A_33_P3422822	GJC2	8.680403823
A_24_P43723	GJC3	4.53256401020833
A_33_P3367301	GJD3	5.93509913020833
A_33_P3353496	GJD4	7.52634461658333
A_33_P3413840	GK	3.930752638625
A_21_P0012676	GK3P	5.18245400379167
A_33_P3779229	GK5	5.6082446285
A_23_P94546	GKAP1	10.078097189125
A_23_P44436	GKN1	4.19651641225
A_23_P61317	GKN2	3.89793220975
A_23_P45475	GLA	10.3075336229583
A_23_P61531	GLB1	8.49472669058333
A_23_P218579	GLB1L	5.88138429583333
A_33_P3304133	GLB1L2	6.20072891033333
A_33_P3419632	GLB1L3	4.89368731308333
A_23_P336198	GLCCI1	11.1527039916667
A_23_P151870	GLCE	8.461579556625
A_23_P123596	GLDC	9.2608499855
A_24_P49199	GLDN	3.98114206066667
A_23_P258367	GLE1	5.42081568179167
A_23_P206510	GLG1	11.5261375966667
A_23_P105251	GLI1	4.89064005333333
A_23_P209246	GLI2	4.88969363254167
A_33_P3290562	GLI3	5.75993241845833
A_33_P3285715	GLI4	10.5602737866667
A_24_P381499	GLIPR1L2	4.6493047315
A_23_P414913	GLIPR2	9.831314875
A_23_P316612	GLIS1	5.812397414125
A_33_P3333224	GLIS2	5.352340074625
A_33_P3326568	GLIS3	4.001885020875
A_23_P312837	GLIS3-AS1	4.4144818085
A_23_P160742	GLMN	7.578744133
A_23_P214411	GLO1	7.967197210625
A_23_P78268	GLOD4	9.65504001691667
A_33_P3320563	GLOD5	4.36507636854167
A_32_P78681	GLP2R	4.00340477904167
A_23_P156261	GLRA1	4.04151357870833
A_23_P340868	GLRA3	4.18111149008333
A_24_P404868	GLRA4	3.85532701054167
A_23_P69908	GLRX	12.7479306929167
A_23_P160503	GLRX2	7.806155249375
A_24_P381029	GLRX3	10.4709442254167
A_23_P65370	GLRX5	12.7356357595833
A_23_P39766	GLS	9.125507565
A_24_P326739	GLS2	5.80328363379167
A_32_P19294	GLT1D1	8.66447146820833
A_33_P3245575	GLT25D1	7.11445857225
A_24_P62505	GLT25D2	5.46650236075
A_23_P132669	GLT8D1	10.6380889433333
A_33_P3383356	GLT8D2	4.58464760708333
A_33_P3266419	GLTP	5.86986375741667
A_33_P3266396	GLTPD1	9.517182855125
A_24_P392925	GLTPD2	5.080943494125
A_33_P3390391	GLTSCR1	5.965160848625
A_33_P3393694	GLTSCR2	11.97241674125
A_23_P138665	GLUD1	11.0229622916667
A_23_P45361	GLUD2	9.78329393783333
A_24_P53976	GLUL	9.718516563
A_23_P403886	GLYAT	3.97962357083333
A_23_P370666	GLYATL1	5.79860262620833
A_23_P47484	GLYATL2	3.99267922245833
A_33_P3349265	GLYATL3	4.41084998470833
A_24_P385092	GLYCAM1	4.01478688525
A_33_P3591972	GLYCTK	4.72442006995833
A_32_P743407	GLYR1	8.726057312
A_19_P00319793	GM140	3.86234009575
A_33_P3405334	GM2A	7.5392691935
A_23_P28375	GMCL1	7.178263074375
A_23_P425324	GMCL1P1	3.86985239320833
A_23_P72068	GMDS	6.38605960108333
A_23_P137586	GMEB1	9.477110953375
A_23_P337033	GMEB2	6.64425263108333
A_24_P172768	GMFB	8.48876428066667
A_23_P208866	GMFG	6.73636090175
A_23_P56228	GMIP	9.32767953645833
A_23_P59976	GML	4.96094895320833
A_33_P3223849	GMNC	4.06681657804167
A_23_P19712	GMNN	9.80888475391667
A_23_P67913	GMPPA	7.174487292625
A_23_P92202	GMPPB	6.66812655954167
A_24_P277657	GMPR	8.33918040216667
A_33_P3364459	GMPR2	10.4710037916667
A_23_P21033	GMPS	9.11311668804167
A_23_P142289	GNA11	8.773507251375
A_23_P215265	GNA12	9.52297773416667
A_24_P941441	GNA13	8.86535556029167
A_24_P415150	GNA14	4.01393811158333
A_24_P331128	GNA15	5.08111644083333
A_23_P122976	GNAI1	10.3175503616667
A_33_P3585268	GNAI2	15.0523770983333
A_33_P3337415	GNAL	7.41222898816667
A_24_P936145	GNAO1	8.34758795716667
A_33_P3343155	GNAQ	8.23385294833333
A_24_P418809	GNAS	10.260012219875
A_21_P0010500	GNAS-AS1	4.87992165491667
A_23_P166884	GNAT1	3.9301468525
A_33_P3409944	GNAT2	3.838177484125
A_33_P3409939	GNAT3	5.429528739875
A_33_P3282698	GNAZ	9.08813271333333
A_23_P22926	GNB1	12.9177032854167
A_23_P218751	GNB1L	9.45166913475
A_23_P82296	GNB2	11.5978713991667
A_23_P41716	GNB2L1	14.6893766670833
A_23_P76350	GNB3	8.20815438945833
A_32_P171313	GNB4	10.046948279875
A_23_P205778	GNB5	7.88375625608333
A_23_P216489	GNE	11.1270384533333
A_23_P112251	GNG10	10.0888325393333
A_23_P111701	GNG11	5.685276552375
A_33_P3399318	GNG12	7.48595143579167
A_23_P54736	GNG13	8.815274586625
A_32_P208403	GNG2	11.8070517220833
A_23_P139192	GNG3	12.7231823854167
A_32_P305020	GNG4	11.4224434875
