gene_target	source	predicted_group	n	group
Rdx	mouse44	017 CA3 CA2-FC DG Glut	1	22720
Rdx	mouse44	022 L5 ET CTX Glut	1	22721
Rdx	mouse44	046 CTX-CGE GABA	1	22722
Rdx	mouse44	053 Sst Gaba	3	22723
Rdx	mouse44	059 CNU-LGE LSX GABA	1	22724
Rdx	mouse44	066 CNU-HYa HY GABA	1	22725
Rdx	mouse44	110 CNU-HYa HY MM Glut	2	22726
Rdx	mouse44	151 TH Prkcd Grin2c Glut	2	22727
Rdx	mouse44	155 MB Glut	4	22728
Rdx	mouse44	191 MB P MY GABA	3	22729
Rdx	mouse44	217 P MY Pineal Glut	1	22730
Rdx	mouse45	005 L4-5 IT CTX Glut	1	22731
Rdx	mouse45	008 L2-3 IT ENT PPP RSP Glut	1	22732
Rdx	mouse45	009 L2-3 IT PIR AON ENT Glut	2	22733
Rdx	mouse45	017 CA3 CA2-FC DG Glut	3	22734
Rdx	mouse45	022 L5 ET CTX Glut	2	22735
Rdx	mouse45	027 NP-CT-L6b-OB Glut	1	22736
Rdx	mouse45	052 Pvalb Gaba	3	22737
Rdx	mouse45	053 Sst Gaba	1	22738
Rdx	mouse45	059 CNU-LGE LSX GABA	1	22739
Rdx	mouse45	066 CNU-HYa HY GABA	3	22740
Rdx	mouse45	151 TH Prkcd Grin2c Glut	2	22741
Rdx	mouse45	155 MB Glut	3	22742
Rdx	mouse45	308 CB GABA	1	22743
Rdx	mouse52	005 L4-5 IT CTX Glut	1	22744
Rdx	mouse52	007 L2-3 IT CTX Glut	1	22745
Rdx	mouse52	008 L2-3 IT ENT PPP RSP Glut	2	22746
Rdx	mouse52	009 L2-3 IT PIR AON ENT Glut	2	22747
Rdx	mouse52	022 L5 ET CTX Glut	2	22748
Rdx	mouse52	027 NP-CT-L6b-OB Glut	2	22749
Rdx	mouse52	046 CTX-CGE GABA	1	22750
Rdx	mouse52	052 Pvalb Gaba	3	22751
Rdx	mouse52	053 Sst Gaba	1	22752
Rdx	mouse52	054 CNU-MGE GABA	1	22753
Rdx	mouse52	059 CNU-LGE LSX GABA	3	22754
Rdx	mouse52	066 CNU-HYa HY GABA	1	22755
Rdx	mouse52	151 TH Prkcd Grin2c Glut	2	22756
Rdx	mouse52	191 MB P MY GABA	1	22757
Rdx	mouse52	308 CB GABA	1	22758
Rdx	mouse55	005 L4-5 IT CTX Glut	3	22759
Rdx	mouse55	007 L2-3 IT CTX Glut	2	22760
Rdx	mouse55	009 L2-3 IT PIR AON ENT Glut	4	22761
Rdx	mouse55	017 CA3 CA2-FC DG Glut	2	22762
Rdx	mouse55	022 L5 ET CTX Glut	1	22763
Rdx	mouse55	027 NP-CT-L6b-OB Glut	1	22764
Rdx	mouse55	046 CTX-CGE GABA	1	22765
Rdx	mouse55	052 Pvalb Gaba	1	22766
Rdx	mouse55	054 CNU-MGE GABA	1	22767
Rdx	mouse55	151 TH Prkcd Grin2c Glut	3	22768
Rdx	mouse55	155 MB Glut	2	22769
Rdx	mouse60	001 L5-6 IT Glut	2	22770
Rdx	mouse60	007 L2-3 IT CTX Glut	1	22771
Rdx	mouse60	012 MEA LA CA1 DG Glut	1	22772
Rdx	mouse60	017 CA3 CA2-FC DG Glut	1	22773
Rdx	mouse60	022 L5 ET CTX Glut	1	22774
Rdx	mouse60	027 NP-CT-L6b-OB Glut	3	22775
Rdx	mouse60	052 Pvalb Gaba	2	22776
Rdx	mouse60	053 Sst Gaba	1	22777
Rdx	mouse60	059 CNU-LGE LSX GABA	1	22778
Rdx	mouse60	066 CNU-HYa HY GABA	1	22779
Rdx	mouse60	110 CNU-HYa HY MM Glut	1	22780
Rdx	mouse60	145 MH-LH TH Glut	1	22781
Rdx	mouse60	151 TH Prkcd Grin2c Glut	8	22782
Rdx	mouse60	155 MB Glut	3	22783
Rdx	mouse60	191 MB P MY GABA	1	22784
Rdx	mouse60	217 P MY Pineal Glut	1	22785
Rdx	mouse60	308 CB GABA	1	22786
Rdx	mouse62	001 L5-6 IT Glut	1	22787
Rdx	mouse62	005 L4-5 IT CTX Glut	2	22788
Rdx	mouse62	007 L2-3 IT CTX Glut	2	22789
Rdx	mouse62	008 L2-3 IT ENT PPP RSP Glut	1	22790
Rdx	mouse62	009 L2-3 IT PIR AON ENT Glut	2	22791
Rdx	mouse62	012 MEA LA CA1 DG Glut	1	22792
Rdx	mouse62	017 CA3 CA2-FC DG Glut	6	22793
Rdx	mouse62	022 L5 ET CTX Glut	3	22794
Rdx	mouse62	027 NP-CT-L6b-OB Glut	2	22795
Rdx	mouse62	046 CTX-CGE GABA	2	22796
Rdx	mouse62	052 Pvalb Gaba	3	22797
Rdx	mouse62	054 CNU-MGE GABA	1	22798
Rdx	mouse62	059 CNU-LGE LSX GABA	2	22799
Rdx	mouse62	066 CNU-HYa HY GABA	1	22800
Rdx	mouse62	110 CNU-HYa HY MM Glut	1	22801
Rdx	mouse62	151 TH Prkcd Grin2c Glut	4	22802
Rdx	mouse62	155 MB Glut	1	22803
Rdx	mouse62	191 MB P MY GABA	2	22804
Rdx	mouse62	217 P MY Pineal Glut	2	22805
Rdx	mouse62	308 CB GABA	2	22806
Rdx	mouse63	001 L5-6 IT Glut	3	22807
Rdx	mouse63	005 L4-5 IT CTX Glut	5	22808
Rdx	mouse63	007 L2-3 IT CTX Glut	1	22809
Rdx	mouse63	009 L2-3 IT PIR AON ENT Glut	2	22810
Rdx	mouse63	017 CA3 CA2-FC DG Glut	2	22811
Rdx	mouse63	022 L5 ET CTX Glut	2	22812
Rdx	mouse63	027 NP-CT-L6b-OB Glut	2	22813
Rdx	mouse63	053 Sst Gaba	2	22814
Rdx	mouse63	054 CNU-MGE GABA	2	22815
Rdx	mouse63	059 CNU-LGE LSX GABA	1	22816
Rdx	mouse63	066 CNU-HYa HY GABA	1	22817
Rdx	mouse63	110 CNU-HYa HY MM Glut	2	22818
Rdx	mouse63	145 MH-LH TH Glut	2	22819
Rdx	mouse63	151 TH Prkcd Grin2c Glut	3	22820
Rdx	mouse63	155 MB Glut	2	22821
Rdx	mouse63	191 MB P MY GABA	1	22822
Rdx	mouse63	308 CB GABA	2	22823
Rdx	mouse67	005 L4-5 IT CTX Glut	2	22824
Rdx	mouse67	008 L2-3 IT ENT PPP RSP Glut	1	22825
Rdx	mouse67	009 L2-3 IT PIR AON ENT Glut	4	22826
Rdx	mouse67	012 MEA LA CA1 DG Glut	1	22827
Rdx	mouse67	027 NP-CT-L6b-OB Glut	1	22828
Rdx	mouse67	052 Pvalb Gaba	1	22829
Rdx	mouse67	053 Sst Gaba	2	22830
Rdx	mouse67	054 CNU-MGE GABA	2	22831
Rdx	mouse67	059 CNU-LGE LSX GABA	2	22832
Rdx	mouse67	066 CNU-HYa HY GABA	4	22833
Rdx	mouse67	151 TH Prkcd Grin2c Glut	7	22834
Rdx	mouse67	155 MB Glut	4	22835
Rdx	mouse67	191 MB P MY GABA	2	22836
Rdx	mouse67	308 CB GABA	1	22837
Rdx	mouse68	005 L4-5 IT CTX Glut	3	22838
Rdx	mouse68	007 L2-3 IT CTX Glut	2	22839
Rdx	mouse68	008 L2-3 IT ENT PPP RSP Glut	1	22840
Rdx	mouse68	009 L2-3 IT PIR AON ENT Glut	2	22841
Rdx	mouse68	017 CA3 CA2-FC DG Glut	6	22842
Rdx	mouse68	022 L5 ET CTX Glut	4	22843
Rdx	mouse68	027 NP-CT-L6b-OB Glut	1	22844
Rdx	mouse68	035 OB Eomes Ms4a15 Glut	1	22845
Rdx	mouse68	046 CTX-CGE GABA	2	22846
Rdx	mouse68	050 Lamp5 PV-chandelier Gaba	1	22847
Rdx	mouse68	052 Pvalb Gaba	1	22848
Rdx	mouse68	059 CNU-LGE LSX GABA	1	22849
Rdx	mouse68	066 CNU-HYa HY GABA	4	22850
Rdx	mouse68	110 CNU-HYa HY MM Glut	3	22851
Rdx	mouse68	145 MH-LH TH Glut	2	22852
Rdx	mouse68	151 TH Prkcd Grin2c Glut	6	22853
Rdx	mouse68	155 MB Glut	6	22854
Rdx	mouse68	191 MB P MY GABA	2	22855
Rdx	mouse68	217 P MY Pineal Glut	3	22856
Rdx	mouse68	308 CB GABA	3	22857
Rdx	mouse69	001 L5-6 IT Glut	1	22858
Rdx	mouse69	005 L4-5 IT CTX Glut	2	22859
Rdx	mouse69	008 L2-3 IT ENT PPP RSP Glut	1	22860
Rdx	mouse69	012 MEA LA CA1 DG Glut	2	22861
Rdx	mouse69	017 CA3 CA2-FC DG Glut	1	22862
Rdx	mouse69	022 L5 ET CTX Glut	1	22863
Rdx	mouse69	027 NP-CT-L6b-OB Glut	1	22864
Rdx	mouse69	046 CTX-CGE GABA	1	22865
Rdx	mouse69	052 Pvalb Gaba	1	22866
Rdx	mouse69	054 CNU-MGE GABA	2	22867
Rdx	mouse69	059 CNU-LGE LSX GABA	1	22868
Rdx	mouse69	110 CNU-HYa HY MM Glut	1	22869
Rdx	mouse69	151 TH Prkcd Grin2c Glut	7	22870
Rdx	mouse69	155 MB Glut	1	22871
Rdx	mouse69	191 MB P MY GABA	2	22872
Rdx	mouse69	217 P MY Pineal Glut	1	22873
Rdx	mouse7	005 L4-5 IT CTX Glut	1	22874
Rdx	mouse7	008 L2-3 IT ENT PPP RSP Glut	2	22875
Rdx	mouse7	009 L2-3 IT PIR AON ENT Glut	1	22876
Rdx	mouse7	012 MEA LA CA1 DG Glut	1	22877
Rdx	mouse7	017 CA3 CA2-FC DG Glut	1	22878
Rdx	mouse7	022 L5 ET CTX Glut	1	22879
Rdx	mouse7	027 NP-CT-L6b-OB Glut	3	22880
Rdx	mouse7	052 Pvalb Gaba	2	22881
Rdx	mouse7	053 Sst Gaba	1	22882
Rdx	mouse7	054 CNU-MGE GABA	1	22883
Rdx	mouse7	110 CNU-HYa HY MM Glut	1	22884
Rdx	mouse7	151 TH Prkcd Grin2c Glut	5	22885
Rdx	mouse7	191 MB P MY GABA	4	22886
Rdx	mouse7	308 CB GABA	1	22887
Rdx	mouse70	001 L5-6 IT Glut	1	22888
Rdx	mouse70	005 L4-5 IT CTX Glut	1	22889
Rdx	mouse70	007 L2-3 IT CTX Glut	1	22890
Rdx	mouse70	009 L2-3 IT PIR AON ENT Glut	2	22891
Rdx	mouse70	017 CA3 CA2-FC DG Glut	2	22892
Rdx	mouse70	022 L5 ET CTX Glut	1	22893
Rdx	mouse70	027 NP-CT-L6b-OB Glut	2	22894
Rdx	mouse70	046 CTX-CGE GABA	1	22895
Rdx	mouse70	052 Pvalb Gaba	2	22896
Rdx	mouse70	053 Sst Gaba	1	22897
Rdx	mouse70	054 CNU-MGE GABA	1	22898
Rdx	mouse70	059 CNU-LGE LSX GABA	1	22899
Rdx	mouse70	066 CNU-HYa HY GABA	2	22900
Rdx	mouse70	110 CNU-HYa HY MM Glut	2	22901
Rdx	mouse70	145 MH-LH TH Glut	1	22902
Rdx	mouse70	151 TH Prkcd Grin2c Glut	3	22903
Rdx	mouse70	155 MB Glut	5	22904
Rdx	mouse70	191 MB P MY GABA	1	22905
Rdx	mouse70	217 P MY Pineal Glut	1	22906
Rdx	mouse72	005 L4-5 IT CTX Glut	8	22907
Rdx	mouse72	007 L2-3 IT CTX Glut	1	22908
Rdx	mouse72	008 L2-3 IT ENT PPP RSP Glut	1	22909
Rdx	mouse72	012 MEA LA CA1 DG Glut	2	22910
Rdx	mouse72	017 CA3 CA2-FC DG Glut	2	22911
Rdx	mouse72	022 L5 ET CTX Glut	2	22912
Rdx	mouse72	027 NP-CT-L6b-OB Glut	4	22913
Rdx	mouse72	046 CTX-CGE GABA	3	22914
Rdx	mouse72	052 Pvalb Gaba	2	22915
Rdx	mouse72	054 CNU-MGE GABA	1	22916
Rdx	mouse72	059 CNU-LGE LSX GABA	1	22917
Rdx	mouse72	066 CNU-HYa HY GABA	3	22918
Rdx	mouse72	110 CNU-HYa HY MM Glut	2	22919
Rdx	mouse72	145 MH-LH TH Glut	1	22920
Rdx	mouse72	151 TH Prkcd Grin2c Glut	1	22921
Rdx	mouse72	155 MB Glut	5	22922
Rdx	mouse72	191 MB P MY GABA	3	22923
Rdx	mouse72	217 P MY Pineal Glut	1	22924
Rdx	mouse72	308 CB GABA	3	22925
Rdx	mouse73	005 L4-5 IT CTX Glut	2	22926
Rdx	mouse73	007 L2-3 IT CTX Glut	1	22927
Rdx	mouse73	012 MEA LA CA1 DG Glut	2	22928
Rdx	mouse73	017 CA3 CA2-FC DG Glut	1	22929
Rdx	mouse73	022 L5 ET CTX Glut	1	22930
Rdx	mouse73	027 NP-CT-L6b-OB Glut	2	22931
Rdx	mouse73	046 CTX-CGE GABA	1	22932
Rdx	mouse73	052 Pvalb Gaba	1	22933
Rdx	mouse73	066 CNU-HYa HY GABA	4	22934
Rdx	mouse73	110 CNU-HYa HY MM Glut	1	22935
Rdx	mouse73	145 MH-LH TH Glut	1	22936
Rdx	mouse73	151 TH Prkcd Grin2c Glut	2	22937
Rdx	mouse73	215 MB Dopa	1	22938
Rdx	mouse73	308 CB GABA	1	22939
Rdx	mouse74	001 L5-6 IT Glut	1	22940
Rdx	mouse74	005 L4-5 IT CTX Glut	2	22941
Rdx	mouse74	007 L2-3 IT CTX Glut	1	22942
Rdx	mouse74	008 L2-3 IT ENT PPP RSP Glut	2	22943
Rdx	mouse74	009 L2-3 IT PIR AON ENT Glut	2	22944
Rdx	mouse74	012 MEA LA CA1 DG Glut	1	22945
Rdx	mouse74	017 CA3 CA2-FC DG Glut	3	22946
Rdx	mouse74	022 L5 ET CTX Glut	2	22947
Rdx	mouse74	027 NP-CT-L6b-OB Glut	1	22948
Rdx	mouse74	046 CTX-CGE GABA	1	22949
Rdx	mouse74	054 CNU-MGE GABA	2	22950
Rdx	mouse74	151 TH Prkcd Grin2c Glut	4	22951
Rdx	mouse74	155 MB Glut	1	22952
Rdx	mouse74	191 MB P MY GABA	1	22953
Rdx	mouse74	308 CB GABA	1	22954
Rdx	mouse76	005 L4-5 IT CTX Glut	2	22955
Rdx	mouse76	007 L2-3 IT CTX Glut	3	22956
Rdx	mouse76	009 L2-3 IT PIR AON ENT Glut	3	22957
Rdx	mouse76	012 MEA LA CA1 DG Glut	1	22958
Rdx	mouse76	017 CA3 CA2-FC DG Glut	3	22959
Rdx	mouse76	022 L5 ET CTX Glut	2	22960
Rdx	mouse76	027 NP-CT-L6b-OB Glut	1	22961
Rdx	mouse76	046 CTX-CGE GABA	1	22962
Rdx	mouse76	053 Sst Gaba	2	22963
Rdx	mouse76	054 CNU-MGE GABA	1	22964
Rdx	mouse76	059 CNU-LGE LSX GABA	3	22965
Rdx	mouse76	066 CNU-HYa HY GABA	3	22966
Rdx	mouse76	151 TH Prkcd Grin2c Glut	6	22967
Rdx	mouse76	191 MB P MY GABA	1	22968
Rdx	mouse76	217 P MY Pineal Glut	1	22969
Rdx	mouse76	308 CB GABA	2	22970
Rdx	mouse8	001 L5-6 IT Glut	1	22971
Rdx	mouse8	007 L2-3 IT CTX Glut	2	22972
Rdx	mouse8	009 L2-3 IT PIR AON ENT Glut	1	22973
Rdx	mouse8	017 CA3 CA2-FC DG Glut	1	22974
Rdx	mouse8	022 L5 ET CTX Glut	2	22975
Rdx	mouse8	046 CTX-CGE GABA	2	22976
Rdx	mouse8	052 Pvalb Gaba	1	22977
Rdx	mouse8	059 CNU-LGE LSX GABA	1	22978
Rdx	mouse8	066 CNU-HYa HY GABA	1	22979
Rdx	mouse8	110 CNU-HYa HY MM Glut	1	22980
Rdx	mouse8	151 TH Prkcd Grin2c Glut	4	22981
Rdx	mouse8	155 MB Glut	2	22982
Rdx	mouse8	191 MB P MY GABA	1	22983
Rdx	mouse8	215 MB Dopa	2	22984
Rdx	mouse9	001 L5-6 IT Glut	1	22985
Rdx	mouse9	005 L4-5 IT CTX Glut	1	22986
Rdx	mouse9	007 L2-3 IT CTX Glut	1	22987
Rdx	mouse9	009 L2-3 IT PIR AON ENT Glut	1	22988
Rdx	mouse9	017 CA3 CA2-FC DG Glut	2	22989
Rdx	mouse9	022 L5 ET CTX Glut	2	22990
Rdx	mouse9	027 NP-CT-L6b-OB Glut	2	22991
Rdx	mouse9	046 CTX-CGE GABA	1	22992
Rdx	mouse9	059 CNU-LGE LSX GABA	2	22993
Rdx	mouse9	110 CNU-HYa HY MM Glut	4	22994
Rdx	mouse9	151 TH Prkcd Grin2c Glut	4	22995
Rdx	mouse9	155 MB Glut	2	22996
Rdx	mouse9	191 MB P MY GABA	2	22997
Rdx	mouse9	217 P MY Pineal Glut	1	22998
Rdx	mouse9	308 CB GABA	2	22999
Rhot1	mouse11	001 L5-6 IT Glut	1	23000
Rhot1	mouse11	005 L4-5 IT CTX Glut	3	23001
Rhot1	mouse11	007 L2-3 IT CTX Glut	3	23002
Rhot1	mouse11	008 L2-3 IT ENT PPP RSP Glut	1	23003
Rhot1	mouse11	009 L2-3 IT PIR AON ENT Glut	2	23004
Rhot1	mouse11	017 CA3 CA2-FC DG Glut	3	23005
Rhot1	mouse11	022 L5 ET CTX Glut	1	23006
Rhot1	mouse11	027 NP-CT-L6b-OB Glut	2	23007
Rhot1	mouse11	046 CTX-CGE GABA	2	23008
Rhot1	mouse11	052 Pvalb Gaba	3	23009
Rhot1	mouse11	054 CNU-MGE GABA	2	23010
Rhot1	mouse11	066 CNU-HYa HY GABA	2	23011
Rhot1	mouse11	110 CNU-HYa HY MM Glut	1	23012
Rhot1	mouse11	151 TH Prkcd Grin2c Glut	4	23013
Rhot1	mouse11	155 MB Glut	3	23014
Rhot1	mouse11	191 MB P MY GABA	3	23015
Rhot1	mouse11	215 MB Dopa	1	23016
Rhot1	mouse11	308 CB GABA	2	23017
Rhot1	mouse18	007 L2-3 IT CTX Glut	1	23018
Rhot1	mouse18	008 L2-3 IT ENT PPP RSP Glut	3	23019
Rhot1	mouse18	009 L2-3 IT PIR AON ENT Glut	3	23020
Rhot1	mouse18	022 L5 ET CTX Glut	2	23021
Rhot1	mouse18	046 CTX-CGE GABA	1	23022
Rhot1	mouse18	052 Pvalb Gaba	1	23023
Rhot1	mouse18	054 CNU-MGE GABA	1	23024
Rhot1	mouse18	110 CNU-HYa HY MM Glut	3	23025
Rhot1	mouse18	151 TH Prkcd Grin2c Glut	1	23026
Rhot1	mouse18	155 MB Glut	2	23027
Rhot1	mouse18	191 MB P MY GABA	1	23028
Rhot1	mouse18	308 CB GABA	2	23029
Rhot1	mouse19	001 L5-6 IT Glut	1	23030
Rhot1	mouse19	005 L4-5 IT CTX Glut	5	23031
Rhot1	mouse19	007 L2-3 IT CTX Glut	1	23032
Rhot1	mouse19	008 L2-3 IT ENT PPP RSP Glut	1	23033
Rhot1	mouse19	046 CTX-CGE GABA	1	23034
Rhot1	mouse19	059 CNU-LGE LSX GABA	1	23035
Rhot1	mouse19	145 MH-LH TH Glut	1	23036
Rhot1	mouse19	151 TH Prkcd Grin2c Glut	4	23037
Rhot1	mouse19	155 MB Glut	3	23038
Rhot1	mouse19	191 MB P MY GABA	1	23039
Rhot1	mouse19	308 CB GABA	1	23040
Rhot1	mouse22	007 L2-3 IT CTX Glut	1	23041
Rhot1	mouse22	008 L2-3 IT ENT PPP RSP Glut	1	23042
Rhot1	mouse22	012 MEA LA CA1 DG Glut	1	23043
Rhot1	mouse22	017 CA3 CA2-FC DG Glut	1	23044
Rhot1	mouse22	022 L5 ET CTX Glut	1	23045
Rhot1	mouse22	027 NP-CT-L6b-OB Glut	1	23046
Rhot1	mouse22	052 Pvalb Gaba	2	23047
Rhot1	mouse22	054 CNU-MGE GABA	2	23048
Rhot1	mouse22	059 CNU-LGE LSX GABA	1	23049
Rhot1	mouse22	066 CNU-HYa HY GABA	3	23050
Rhot1	mouse22	145 MH-LH TH Glut	1	23051
Rhot1	mouse22	151 TH Prkcd Grin2c Glut	5	23052
Rhot1	mouse22	215 MB Dopa	1	23053
Rhot1	mouse22	308 CB GABA	1	23054
Rhot1	mouse23	005 L4-5 IT CTX Glut	1	23055
Rhot1	mouse23	008 L2-3 IT ENT PPP RSP Glut	2	23056
Rhot1	mouse23	009 L2-3 IT PIR AON ENT Glut	2	23057
Rhot1	mouse23	012 MEA LA CA1 DG Glut	2	23058
Rhot1	mouse23	017 CA3 CA2-FC DG Glut	1	23059
Rhot1	mouse23	027 NP-CT-L6b-OB Glut	1	23060
Rhot1	mouse23	054 CNU-MGE GABA	2	23061
Rhot1	mouse23	059 CNU-LGE LSX GABA	1	23062
Rhot1	mouse23	066 CNU-HYa HY GABA	2	23063
Rhot1	mouse23	110 CNU-HYa HY MM Glut	2	23064
Rhot1	mouse23	145 MH-LH TH Glut	2	23065
Rhot1	mouse23	151 TH Prkcd Grin2c Glut	3	23066
Rhot1	mouse23	155 MB Glut	1	23067
Rhot1	mouse23	191 MB P MY GABA	1	23068
Rhot1	mouse23	217 P MY Pineal Glut	1	23069
Rhot1	mouse23	308 CB GABA	4	23070
Rhot1	mouse52	001 L5-6 IT Glut	1	23071
Rhot1	mouse52	005 L4-5 IT CTX Glut	2	23072
Rhot1	mouse52	007 L2-3 IT CTX Glut	1	23073
Rhot1	mouse52	009 L2-3 IT PIR AON ENT Glut	3	23074
Rhot1	mouse52	012 MEA LA CA1 DG Glut	1	23075
Rhot1	mouse52	017 CA3 CA2-FC DG Glut	1	23076
Rhot1	mouse52	027 NP-CT-L6b-OB Glut	1	23077
Rhot1	mouse52	052 Pvalb Gaba	1	23078
Rhot1	mouse52	059 CNU-LGE LSX GABA	1	23079
Rhot1	mouse52	066 CNU-HYa HY GABA	1	23080
Rhot1	mouse52	110 CNU-HYa HY MM Glut	2	23081
Rhot1	mouse52	151 TH Prkcd Grin2c Glut	2	23082
Rhot1	mouse52	155 MB Glut	2	23083
Rhot1	mouse52	191 MB P MY GABA	1	23084
Rhot1	mouse52	217 P MY Pineal Glut	2	23085
Rhot1	mouse54	001 L5-6 IT Glut	1	23086
Rhot1	mouse54	005 L4-5 IT CTX Glut	1	23087
Rhot1	mouse54	009 L2-3 IT PIR AON ENT Glut	1	23088
Rhot1	mouse54	017 CA3 CA2-FC DG Glut	1	23089
Rhot1	mouse54	022 L5 ET CTX Glut	4	23090
Rhot1	mouse54	027 NP-CT-L6b-OB Glut	1	23091
Rhot1	mouse54	046 CTX-CGE GABA	1	23092
Rhot1	mouse54	053 Sst Gaba	1	23093
Rhot1	mouse54	059 CNU-LGE LSX GABA	1	23094
Rhot1	mouse54	066 CNU-HYa HY GABA	2	23095
Rhot1	mouse54	151 TH Prkcd Grin2c Glut	3	23096
Rhot1	mouse54	155 MB Glut	2	23097
Rhot1	mouse54	191 MB P MY GABA	1	23098
Rhot1	mouse54	308 CB GABA	3	23099
Rhot1	mouse55	005 L4-5 IT CTX Glut	2	23100
Rhot1	mouse55	007 L2-3 IT CTX Glut	1	23101
Rhot1	mouse55	009 L2-3 IT PIR AON ENT Glut	1	23102
Rhot1	mouse55	012 MEA LA CA1 DG Glut	1	23103
Rhot1	mouse55	017 CA3 CA2-FC DG Glut	1	23104
Rhot1	mouse55	022 L5 ET CTX Glut	1	23105
Rhot1	mouse55	027 NP-CT-L6b-OB Glut	1	23106
Rhot1	mouse55	053 Sst Gaba	3	23107
Rhot1	mouse55	145 MH-LH TH Glut	1	23108
Rhot1	mouse55	151 TH Prkcd Grin2c Glut	3	23109
Rhot1	mouse55	155 MB Glut	1	23110
Rhot1	mouse55	191 MB P MY GABA	1	23111
Rhot1	mouse55	215 MB Dopa	1	23112
Rhot1	mouse55	217 P MY Pineal Glut	1	23113
Rhot1	mouse55	308 CB GABA	1	23114
Rhot1	mouse60	008 L2-3 IT ENT PPP RSP Glut	1	23115
Rhot1	mouse60	009 L2-3 IT PIR AON ENT Glut	1	23116
Rhot1	mouse60	022 L5 ET CTX Glut	1	23117
Rhot1	mouse60	027 NP-CT-L6b-OB Glut	1	23118
Rhot1	mouse60	052 Pvalb Gaba	2	23119
Rhot1	mouse60	053 Sst Gaba	2	23120
Rhot1	mouse60	059 CNU-LGE LSX GABA	1	23121
Rhot1	mouse60	066 CNU-HYa HY GABA	2	23122
Rhot1	mouse60	110 CNU-HYa HY MM Glut	1	23123
Rhot1	mouse60	145 MH-LH TH Glut	1	23124
Rhot1	mouse60	151 TH Prkcd Grin2c Glut	4	23125
Rhot1	mouse60	191 MB P MY GABA	3	23126
Rhot1	mouse60	217 P MY Pineal Glut	1	23127
Rhot1	mouse62	001 L5-6 IT Glut	1	23128
Rhot1	mouse62	005 L4-5 IT CTX Glut	1	23129
Rhot1	mouse62	009 L2-3 IT PIR AON ENT Glut	1	23130
Rhot1	mouse62	017 CA3 CA2-FC DG Glut	1	23131
Rhot1	mouse62	022 L5 ET CTX Glut	2	23132
Rhot1	mouse62	027 NP-CT-L6b-OB Glut	5	23133
Rhot1	mouse62	046 CTX-CGE GABA	4	23134
Rhot1	mouse62	052 Pvalb Gaba	3	23135
Rhot1	mouse62	066 CNU-HYa HY GABA	2	23136
Rhot1	mouse62	145 MH-LH TH Glut	1	23137
Rhot1	mouse62	151 TH Prkcd Grin2c Glut	5	23138
Rhot1	mouse62	155 MB Glut	6	23139
Rhot1	mouse62	191 MB P MY GABA	2	23140
Rhot1	mouse62	308 CB GABA	2	23141
Rhot1	mouse63	001 L5-6 IT Glut	1	23142
Rhot1	mouse63	005 L4-5 IT CTX Glut	6	23143
Rhot1	mouse63	007 L2-3 IT CTX Glut	1	23144
Rhot1	mouse63	008 L2-3 IT ENT PPP RSP Glut	1	23145
Rhot1	mouse63	009 L2-3 IT PIR AON ENT Glut	3	23146
Rhot1	mouse63	012 MEA LA CA1 DG Glut	5	23147
Rhot1	mouse63	017 CA3 CA2-FC DG Glut	1	23148
Rhot1	mouse63	022 L5 ET CTX Glut	1	23149
Rhot1	mouse63	027 NP-CT-L6b-OB Glut	1	23150
Rhot1	mouse63	052 Pvalb Gaba	2	23151
Rhot1	mouse63	054 CNU-MGE GABA	2	23152
Rhot1	mouse63	059 CNU-LGE LSX GABA	1	23153
Rhot1	mouse63	066 CNU-HYa HY GABA	2	23154
Rhot1	mouse63	110 CNU-HYa HY MM Glut	5	23155
Rhot1	mouse63	151 TH Prkcd Grin2c Glut	3	23156
Rhot1	mouse63	155 MB Glut	1	23157
Rhot1	mouse63	191 MB P MY GABA	2	23158
Rhot1	mouse63	308 CB GABA	1	23159
Rhot1	mouse67	005 L4-5 IT CTX Glut	4	23160
Rhot1	mouse67	008 L2-3 IT ENT PPP RSP Glut	2	23161
Rhot1	mouse67	012 MEA LA CA1 DG Glut	1	23162
Rhot1	mouse67	017 CA3 CA2-FC DG Glut	2	23163
Rhot1	mouse67	022 L5 ET CTX Glut	2	23164
Rhot1	mouse67	027 NP-CT-L6b-OB Glut	1	23165
Rhot1	mouse67	052 Pvalb Gaba	3	23166
Rhot1	mouse67	054 CNU-MGE GABA	1	23167
Rhot1	mouse67	066 CNU-HYa HY GABA	1	23168
Rhot1	mouse67	110 CNU-HYa HY MM Glut	1	23169
Rhot1	mouse67	151 TH Prkcd Grin2c Glut	1	23170
Rhot1	mouse67	155 MB Glut	1	23171
Rhot1	mouse67	191 MB P MY GABA	2	23172
Rhot1	mouse68	005 L4-5 IT CTX Glut	1	23173
Rhot1	mouse68	007 L2-3 IT CTX Glut	2	23174
Rhot1	mouse68	008 L2-3 IT ENT PPP RSP Glut	1	23175
Rhot1	mouse68	009 L2-3 IT PIR AON ENT Glut	2	23176
Rhot1	mouse68	012 MEA LA CA1 DG Glut	1	23177
Rhot1	mouse68	017 CA3 CA2-FC DG Glut	3	23178
Rhot1	mouse68	022 L5 ET CTX Glut	2	23179
Rhot1	mouse68	027 NP-CT-L6b-OB Glut	3	23180
Rhot1	mouse68	052 Pvalb Gaba	4	23181
Rhot1	mouse68	053 Sst Gaba	1	23182
