gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ALDOA	-0.0139405855125	0.10207922267	0.0348204987086	-0.0248397373544	0.116360346109	-0.0414673558041	0.808047586257	-0.0291568344709	-0.0326559173518	-0.00471022818462
ALDOC	0.00386809865611	-0.0957352895048	0.0684026157841	-0.433828044874	0.00277346059954	0.195744026063	-0.497970503386	0.198497142909	-0.000443951636854	0.00559235758378
ALG11	-0.0926503943243	0.0243791884058	0.181146631683	0.269083570044	-0.21696968842	0.0251277692412	-0.204791663271	-0.46599081324	0.142574611167	-0.00798629226439
ALG2	0.017316002508	0.00215330940398	0.444823019856	-0.0302160271138	-0.154436905778	0.112556186329	-0.358244328395	-0.392135463721	0.0952579658592	-0.0420911606732
ALG5	-0.010047696176	-0.145595909695	-0.128672367473	-0.00651626254078	0.0176512539373	0.142531174297	1.6432380445	-0.381110749367	-0.0348514579155	0.133366716093
ALG9	0.347508657128	-0.378627721932	0.326386151288	0.0437442528051	-0.0366641838184	0.0481037943209	-0.769097414914	-0.114629606687	-0.320598605732	0.212836764296
ALYREF	-0.37388036145	-0.686184994507	-0.640445650237	-0.517935680994	-0.165460046953	0.176899657456	2.15111156947	1.16704024534	0.478782319735	0.532923965018
AMPH	-0.109999696834	-0.0294807755486	-0.272338034829	-0.0654939921376	0.0375902838317	0.309988823833	1.96896788006	-0.127462902692	0.293433537292	0.0274424727953
AMT	0.245740759738	-0.0522159119623	0.22581216394	0.16380717146	-0.293062748455	0.0522973982109	2.51048226046	-0.597744826335	-0.00788888158128	-0.226821804374
ANK2	0.025297920439	-0.0143502163699	0.134713305406	0.431917933821	0.261597913619	-0.109828760663	0.406373823697	-0.785558771702	-0.504402280248	-0.604786147838
ANKMY2	-0.18162976509	-0.105720575584	-0.65577005282	-0.593259295463	1.06332491434	-0.286886626445	2.33770704531	0.536926732007	0.130949312483	0.739550166483
ANP32A	-0.324528988124	0.0302173077144	-0.528450231487	-0.384779022196	0.334235466855	-0.0115885829085	-0.374219434838	1.08807667186	0.330665297623	0.879569646182
ANP32B	-0.423473133322	0.0252134899153	-0.492288303454	-0.0532762076251	-0.112918845367	0.124358455869	-2.82594983262	0.782728842248	0.557563578988	1.14048357702
ANP32E	-0.402890879613	0.0126500507688	-0.452178821294	-0.727520094571	0.375860010868	-0.14707085462	0.646920281385	0.351034089324	0.0125786861308	0.262731310655
ANXA2	-0.224521854249	-0.270405448399	-0.145829067654	0.11830320194	-0.694426187155	0.808596978167	0.811596157318	-0.31581692108	0.713184078194	0.373282448702
ANXA5	0.043279562398	-0.035019559711	0.335801298983	0.106825558514	-0.42500599995	0.139446172446	-0.95507487916	-0.553520511547	0.193863875099	-0.0338191061581
ANXA6	0.371286190043	0.163218693972	0.498690585548	0.291772494612	-0.0755366028274	0.0869762133299	-0.334075544283	-0.894085884088	-0.0981207646857	-0.225491898188
