gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
CPNE2	2	5	5	-0.577770204094	0.669998511676	0.363893343992	4.46146249084	-1.5481916567	0.392651248509	0.180174995244	0.321410407133
CPNE3	5	5	5	-0.316661565877	0.802925720681	0.235411972786	5.24454231301	-0.913418046738	0.280094914983	0.233817932945	0.380491406506
CPNE4	4	5	5	1.94043536197	3.83821456025	0.543010388423	4.79012417932	0.525985575512	3.35488514842	0.0171903919578	0.0832186406123
CPNE7	6	5	5	-0.585196041402	0.666558756691	0.230170468061	5.32156117076	-1.16627456194	-0.00411752086143	0.048882900832	0.145335308015
CPNE9	2	5	5	-0.461701492949	0.726129367344	0.207796209781	6.9075682723	-0.954397467609	0.0309944817112	0.0622091270881	0.167260834487
CPOX	5	5	5	-0.310565458597	0.806325661136	0.230766756715	5.35412773321	-0.892161253817	0.271030336624	0.232547987096	0.379121741393
CPPED1	2	5	4	0.398978396262	1.31857386927	0.191414687082	6.9996415797	-0.0536501133284	0.851606905852	0.0755982241085	0.188782307171
CPSF1	13	5	5	-0.0445876383729	0.969566906023	0.0732861837595	7.34599951944	-0.216240942554	0.127065665808	0.561253298935	0.686493240597
CPSF2	9	5	5	0.390395607909	1.31075278201	0.182811029474	6.38447776085	-0.0504774407159	0.831268656535	0.0738680591528	0.185661249066
CPSF3	4	5	5	0.365396365807	1.28823551052	0.165058446331	5.50840834776	-0.0473873187358	0.778180050351	0.072772768847	0.184585052613
CPSF6	4	5	5	1.09768751795	2.14011380644	0.362266120668	5.83988495158	0.20532948772	1.99004554818	0.0238898391152	0.0985943127122
CPSF7	6	5	5	1.11761035117	2.16987261676	0.198535419522	7.7968327369	0.657701972208	1.57751873012	0.000540684354024	0.0237626466792
CPT1C	5	5	4	-0.162214103453	0.893652529829	0.144511222564	6.9995225155	-0.503933570503	0.179505363598	0.298672490266	0.446099515734
CPT2	20	5	5	-0.398068698941	0.758873489227	0.170197148287	5.44319976614	-0.825073895662	0.02893649778	0.0622845296012	0.167336509346
CPVL	8	5	5	-0.115774623531	0.922886653882	0.659233121229	4.10728628662	-1.92739725163	1.69584800457	0.868912138105	0.91571960745
CRABP1	11	5	5	0.0993965269149	1.07132523809	0.188015642516	6.01586238551	-0.36036728756	0.55916034139	0.615968051384	0.734239077071
CRAT	15	5	5	-0.6325469355	0.645036661083	0.169854369403	6.8952238098	-1.03542923039	-0.229664640609	0.00762105935141	0.0545715581649
CRB2	2	5	4	-1.49114682505	0.355729660373	0.25242515468	5.57129925335	-2.12051483141	-0.861778818682	0.00136165045403	0.0290115650615
CRCP	2	5	5	0.76617908065	1.70075942101	0.473497463007	4.71299983185	-0.473619916778	2.00597807808	0.170098196985	0.311114522481
CRELD1	3	5	5	-0.143994645548	0.905009821751	0.401765197903	4.1561442783	-1.24313878472	0.955149493621	0.737507661707	0.829842589802
CRELD2	2	5	5	-0.0850180790508	0.942772721541	0.162730886652	6.60141375848	-0.474575838283	0.304539680181	0.618426121838	0.736578169334
CRIP2	3	5	5	-0.482691449205	0.715641298647	0.328434314085	6.34119251551	-1.27597500806	0.310592109647	0.189442780126	0.330777556423
CRK	4	5	5	0.982144476589	1.97539953649	0.448562406281	4.81947786383	-0.184034408965	2.14832336214	0.0821780047885	0.198088709977
CRKL	2	5	5	0.578263939473	1.49305151045	0.17508305506	5.68196156268	0.143970702027	1.01255717692	0.0177145385211	0.0846627635639
CRMP1	24	5	5	0.263640168154	1.20050396473	0.13471728917	4.32178473056	-0.0996636633814	0.626943999689	0.11668278437	0.245929206142
CRNKL1	8	5	5	0.437799262686	1.35453649348	0.19863549294	5.75414902185	-0.053322825338	0.92892135071	0.0716260739036	0.182466135031
CRYZ	13	5	5	0.677658550096	1.59954164028	0.133086364145	7.86444306077	0.36983762315	0.985479477042	0.000989929152392	0.0265555994592
CS	16	5	5	-0.423384087167	0.745673467063	0.260760552578	4.24093960645	-1.13143486759	0.284666693256	0.175722123193	0.316496458914
CSDE1	19	5	5	0.578609983122	1.49340967551	0.230602114397	4.55757804408	-0.031904774608	1.18912474085	0.0585951547026	0.160841428529
CSE1L	23	5	5	-0.265162916802	0.832104763707	0.354468816236	4.11421654058	-1.23864403967	0.708318206062	0.49492320703	0.629272199674
CSK	3	5	4	0.022879341149	1.01598516819	0.264200957513	3.37142984952	-0.767875919453	0.813634601751	0.935882885623	0.956962546345
CSNK1A1	8	5	5	-0.267625364537	0.830685706486	0.145767258289	6.89654503379	-0.613361109618	0.0781103805453	0.109621100492	0.236050785709
CSNK2A1	13	5	5	-0.79961131233	0.574503938216	0.468303947332	4.13183955222	-2.08363190305	0.484409278391	0.160636745813	0.298590402585
CSNK2A2	9	5	5	-0.527638123269	0.693689463534	0.34473955668	4.08148533218	-1.47729920536	0.422022958823	0.199231954105	0.342632515534
CSNK2B	2	5	5	-0.180620053331	0.882323702456	0.220457787157	7.5018915323	-0.694932515573	0.333692408911	0.437868793706	0.577895415025
CSTA	2	5	5	-0.995371124569	0.501606822337	0.443722588748	4.28886291505	-2.19529855826	0.204556309118	0.0837866077148	0.200736385601
CSTB	7	5	5	-0.0283346417341	0.980551532822	0.0909011972072	7.18782680103	-0.24214840779	0.185479124322	0.764109803461	0.84890487362
CSTF1	2	5	5	0.716083190812	1.6427161235	0.329224470918	7.60656422861	-0.0499995266041	1.48216590823	0.0630622803306	0.1686582588
CSTF2	2	5	5	1.40456293896	2.64737568311	0.407618434699	7.93437052936	0.463238078798	2.34588779912	0.00885987462628	0.0588958205263
CSTF3	9	5	5	-0.117996835364	0.921466207486	0.365800638232	4.98294716923	-1.05928603763	0.823292366905	0.760114719633	0.845872477127
CTBP1	9	5	5	0.431331008849	1.34847708793	0.227807390953	7.67838630332	-0.0978485469899	0.960510564687	0.0964666216952	0.218546581844
CTBP2	2	5	5	0.779397351784	1.71641373604	0.34156051878	7.85382664168	-0.0108015841027	1.56959628767	0.0525103498529	0.149830095753
CTCF	2	5	5	-0.240579763433	0.846405106478	0.396545074868	4.30447649026	-1.31152157215	0.830362045282	0.574609775025	0.698487199919
CTDNEP1	4	5	5	0.502519878872	1.41668585264	0.902926341871	4.12828160558	-1.97398024104	2.97901999878	0.606630674639	0.725947691415
CTDSPL2	2	5	5	0.11832147869	1.08547122271	0.288230729647	6.30403031911	-0.578790115191	0.815433072571	0.695021892696	0.799073848646
CTNNA1	3	5	5	0.0292256994603	1.0204642912	0.346003075872	6.0711991859	-0.815012363376	0.873463762297	0.935401994296	0.956962546345
CTNNA2	19	5	5	-0.231239017099	0.85190294519	0.0511580924861	7.99756143875	-0.349216051421	-0.113261982777	0.00195118970503	0.033232342238
CTNNB1	16	5	5	-0.141665831456	0.906471878206	0.219511989531	4.58378697557	-0.721704043231	0.438372380318	0.549588897552	0.67737357683
CTNNBL1	5	5	5	0.492455196857	1.40683701288	0.244922615165	7.96072650523	-0.0728227360759	1.05773312979	0.0793731073471	0.194370797452
CTNND1	4	5	5	-0.412907530769	0.751108104042	0.324496085018	4.91549684163	-1.25138290006	0.425567838518	0.260076656107	0.408757851432
CTNND2	3	5	5	-1.03999425113	0.486329411635	0.3927391117	5.18654257328	-2.03873796506	-0.0412505371915	0.0439109362984	0.136633238517
CTPS1	8	5	5	0.00154051591907	1.00106837457	0.0970210024254	4.48545939138	-0.256715663632	0.25979669547	0.988013221188	0.991808784416
CTPS2	7	5	5	0.114605633448	1.08267905035	0.122817135791	6.73243952118	-0.178166921514	0.407378188409	0.382994134484	0.528553090686
CTR9	6	5	5	0.531170139017	1.44510081061	0.265092894668	7.76516922598	-0.0833680517904	1.14570832983	0.0811328630038	0.197180142688
CTSA	4	5	5	-0.425547263674	0.744556242285	0.310991829015	4.45876219538	-1.25506566082	0.403971133472	0.236109192843	0.382987930306
CTSB	8	5	5	-0.18940091431	0.876969811426	0.146375594719	5.42023193046	-0.557064005632	0.178262177012	0.248078994927	0.395163167358
CTSC	3	5	5	-0.504058155957	0.70512055581	0.839770143324	4.35262035451	-2.76299619145	1.75487987953	0.578213544276	0.701672126595
CTSD	11	5	5	0.295223980519	1.22707546773	0.206229344908	5.29947665215	-0.22602023973	0.816468200768	0.208509869481	0.353949264607
CTSL	3	5	5	0.434062739694	1.35103283676	0.280052373009	4.35229231187	-0.31928377862	1.18740925801	0.190373517321	0.331784381172
CUL1	18	5	5	-0.0900684310931	0.939478186058	0.213554400219	4.51309205058	-0.657328804707	0.477191942521	0.692527383797	0.797476249114
CUL2	11	5	5	0.0545212512272	1.03851442199	0.10938544369	7.78924642602	-0.19891496024	0.307957462695	0.631946293769	0.748185391555
CUL3	20	5	5	-0.0133111127418	0.990815873833	0.0680563227651	4.89882503327	-0.189347806801	0.162725581318	0.852784526363	0.90410479277
CUL4B	17	5	5	-0.106318984949	0.928955256267	0.159599934983	6.43398468577	-0.490548641816	0.277910671917	0.528460280044	0.659364993529
CUL5	18	5	5	-0.0528533163501	0.964027818704	0.0962525093266	7.54792624956	-0.277147423199	0.171440790499	0.598792211041	0.718997361579
CUTA	3	5	5	-0.0944009287561	0.936661110108	0.191427708486	6.03411657385	-0.562166439521	0.373364582009	0.63934386963	0.754080187452
CUTC	2	5	4	0.78025906479	1.7174392458	0.214212262126	5.75224533574	0.250579112387	1.30993901719	0.0116302452776	0.0697740460572
CWC22	3	5	4	-0.0121346754142	0.991624158418	0.3727949135	3.31782489738	-1.13676178577	1.11249243494	0.975893956068	0.985355146403
CXADR	8	5	5	-0.978609189337	0.507468722525	0.318379007043	5.54869820117	-1.7732749052	-0.183943473471	0.0241531517296	0.0993336936988
CYB5A	4	5	5	0.895181354207	1.85984366247	0.12397680521	7.41297300854	0.605301262788	1.18506144563	0.000132096617793	0.0166606987511
CYB5B	3	5	5	-0.231309500537	0.851861326151	0.671717027934	4.50492576427	-2.01667950206	1.55406050098	0.74606316575	0.83601571833
CYB5D2	3	5	5	-1.19596659364	0.436493902695	0.909888547307	4.0502133021	-3.70991812343	1.31798493615	0.258201508769	0.406894322453
CYB5R1	11	5	5	0.0899635115478	1.06434326288	0.134285370512	4.19511047832	-0.276132369917	0.456059393012	0.537972312943	0.667704157074
CYB5R3	14	5	5	-0.758763454185	0.59100266695	0.520430382777	4.08853943931	-2.19145253667	0.673925628296	0.217107609444	0.362641106444
CYC1	8	5	5	-0.151128944068	0.900545488001	0.156655762151	4.55948996112	-0.565813650546	0.263555762411	0.383018139141	0.528553090686
CYCS	5	5	5	0.515450670604	1.42944060017	0.126818859603	7.99994570139	0.223005510432	0.807895830775	0.00361107173205	0.0417009614509
CYFIP1	14	5	5	-0.410612614736	0.752303853448	0.214009806322	4.63552361033	-0.974010559159	0.152785329688	0.117656133436	0.246959317425
CYFIP2	17	5	5	-1.05609422604	0.480932315408	0.353187007535	4.79575456389	-1.97574443843	-0.136444013652	0.0320714028926	0.11462909935
CYLD	2	5	4	-0.269962842904	0.829340905494	0.175318121167	5.0929926946	-0.718168609761	0.178242923954	0.183169059356	0.324138750214
CYP20A1	2	5	5	-0.496518831577	0.708815063215	0.212454369428	5.76694275027	-1.02151125182	0.0284735886669	0.0597924810815	0.162865519623
CYP4X1	5	5	5	-1.13456116805	0.455473439419	0.250157872411	7.37561795364	-1.72003813631	-0.549084199791	0.00234950383444	0.0356095474017
CYP51A1	13	5	5	-0.0079807422892	0.994483443375	0.139699006949	5.29826588347	-0.361092322118	0.34513083754	0.956535570288	0.971627210094
DAAM1	9	5	5	-0.766451944415	0.587861440473	0.283815956568	5.12603253779	-1.49066167137	-0.0422422174621	0.0416750915578	0.133620444937
DAB2IP	3	5	4	-0.3676542307	0.775041662173	0.195475863787	5.18989768815	-0.864660903721	0.12935244232	0.116625263236	0.245929206142
DACH1	2	5	5	1.00413625628	2.0057422965	0.368882683852	7.06425470647	0.133473094623	1.87479941793	0.0294154703779	0.108584318863
DAD1	4	5	5	-1.23504636935	0.424828845017	0.440418508515	4.36459917329	-2.41859394068	-0.0514987980207	0.04401856929	0.136694312405
DAGLB	2	5	4	-0.155317763865	0.897934574612	0.131512754396	3.97552353445	-0.521344015352	0.210708487622	0.303397096298	0.449458354207
DAP3	11	5	5	-0.786308534364	0.579825812604	0.302646600239	4.77821450863	-1.57527412539	0.00265705666117	0.0505191223559	0.147719415576
DARS	23	5	5	1.14776317857	2.21570095389	0.318061040989	7.70124230943	0.409330823979	1.88619553316	0.0073504575818	0.0542737825985
DARS2	12	5	5	-0.584287199842	0.666978794979	0.146659314291	7.41755308783	-0.927162891123	-0.241411508561	0.00470819775628	0.0455379926492
DAZAP1	2	5	5	0.353527619079	1.27768094427	0.249897071698	7.80476411022	-0.225254892587	0.932310130744	0.195791484943	0.337535369124
DBI	5	5	5	0.745887129477	1.67700516177	0.3915698482	7.04196299218	-0.178911102008	1.67068536096	0.0982497592704	0.220470467412
DBN1	8	5	5	0.483594708529	1.39822322941	0.182048626047	6.63708917321	0.0483002320432	0.918889185015	0.0342789556855	0.119118530012
DBNL	4	5	5	0.990878755322	1.98739515813	0.38308469451	6.49527883058	0.0705608340408	1.9111966766	0.0385640960529	0.126206528765
DBR1	2	5	5	0.987209614038	1.98234712752	0.267435596882	5.4986871097	0.318080660072	1.656338568	0.011915137075	0.0701746960099
DBT	13	5	5	-0.183953821062	0.880287190049	0.107906948973	6.14929943461	-0.446446419357	0.078538777232	0.137921564997	0.270121826137
DCAF1	3	5	5	0.555550523422	1.46972936584	0.199780294213	7.95077645164	0.0943594070653	1.01674163978	0.0240379820514	0.0989749935394
DCAF13	2	5	4	0.755403054509	1.68810314205	0.189899634325	3.90321207277	0.222960730823	1.28784537819	0.0172340717245	0.0832186406123
DCAF7	4	5	5	0.0541785139229	1.03826773413	0.318845481554	4.24893195767	-0.810994529647	0.919351557492	0.87285901152	0.918412111051
DCAKD	8	5	5	-0.13320633787	0.911802747874	0.0839993403457	4.17834554648	-0.362551980072	0.0961393043328	0.184942907159	0.325953361308
DCD	2	5	5	-1.68020023833	0.312039324836	0.555512264152	6.32578276227	-3.02269949957	-0.337700977091	0.0217876782562	0.0957198122895
DCLK1	13	5	5	-0.121805331281	0.919036884504	0.220876560125	4.34880152015	-0.716137377123	0.472526714561	0.608435300644	0.726879014703
DCLK2	5	5	5	-0.425996342474	0.744324514595	0.458754433954	4.10511334948	-1.68694311863	0.834950433683	0.404404879044	0.548868408086
DCP1A	2	5	5	0.481420085738	1.39611722809	0.319922145679	7.03437372235	-0.274326847095	1.23716701857	0.175882899488	0.316536815957
DCP1B	2	5	4	0.0780061553977	1.05555822127	0.22291720379	6.11980260537	-0.46487463853	0.620886949326	0.738117808449	0.830009954808
DCPS	3	5	5	0.223485269846	1.16755075715	0.639925292764	4.52097235934	-1.4753279956	1.92229853529	0.742581824217	0.832378043543
DCTN1	19	5	5	0.462695072894	1.37811384493	0.157213273455	6.61143361998	0.0864694803426	0.838920665446	0.0230792102786	0.0977907353137
DCTN2	10	5	5	0.605809695161	1.52183262378	0.217303263284	7.63232726808	0.100474380788	1.11114500953	0.0247521661533	0.100482051225
DCTN3	3	5	4	0.396724299163	1.31651531029	0.210145468391	6.96768793056	-0.100658297347	0.894106895673	0.101187791073	0.224923914441
DCTN4	4	5	5	-0.207071987798	0.866293628882	0.254498897378	4.43094842326	-0.887379093503	0.473235117907	0.457320767612	0.595576623065
DCTN5	2	5	5	-0.449636460077	0.732227336257	0.168081255224	7.95047833567	-0.83765316381	-0.061619756345	0.0282937405471	0.106696629688
DCTN6	4	5	5	0.320487978195	1.24875285653	0.237510520607	7.82655791089	-0.229332156736	0.870308113126	0.214952197456	0.360903618394
DCTPP1	4	5	4	-0.107618852174	0.928118645179	0.151811083085	6.28469087508	-0.475046114214	0.259808409867	0.503823321102	0.63892332403
DCUN1D1	5	5	5	-0.262599023568	0.833584857943	0.263497580943	6.23159864969	-0.901590118407	0.376392071271	0.356074496564	0.503259709829
DCX	5	5	5	-0.451132102931	0.731468629063	0.382313924678	4.22200424289	-1.49095158153	0.588687375666	0.300182943379	0.446758191244
DCXR	6	5	5	-1.01514414077	0.494778891998	0.336857047958	5.21592947279	-1.87039095921	-0.159897322334	0.0280931548156	0.106531175554
DDAH1	12	5	5	0.0475081925417	1.03347836863	0.12185588784	4.92396069087	-0.267192890967	0.36220927605	0.712923650037	0.811407067429
DDAH2	8	5	5	0.0671728140223	1.04766161431	0.107295406747	5.56465142932	-0.200429826188	0.334775454232	0.556066728981	0.682034044794
DDB1	29	5	5	0.0280255126515	1.01961571375	0.158846272737	4.98558399791	-0.380657212209	0.436708237512	0.866897730007	0.914413125396
DDOST	15	5	5	-0.668819936908	0.62902098927	0.165826912227	6.19563600767	-1.07149811731	-0.266141756508	0.00641309192505	0.0526884868235
DDRGK1	2	5	4	0.774094241865	1.71011606287	0.15130114586	6.88395727953	0.415097667434	1.1330908163	0.00144623743819	0.029948109758
DDT	3	5	5	0.219520682992	1.16434668288	0.486788238593	4.66931455875	-1.05893898724	1.49798035323	0.672184261183	0.781070294303
DDX1	23	5	5	1.1894456828	2.28065098389	0.253272053427	7.6202174208	0.600293603307	1.7785977623	0.00176594769594	0.0322535836266
DDX17	16	5	5	1.10510066798	2.15113887726	0.194248591696	7.57705664817	0.652772876877	1.55742845909	0.000560206412134	0.0237626466792
DDX18	10	5	5	0.18251733818	1.13486236398	0.342892933931	4.2673005572	-0.746442529717	1.11147720608	0.621043528365	0.738205818712
DDX21	12	5	5	0.932204065984	1.90818899107	0.223424111424	4.95216366465	0.356201419407	1.50820671256	0.00890175975329	0.0588958205263
DDX23	4	5	5	0.596217307951	1.51174762026	0.331384434414	5.47732070675	-0.23378238812	1.42621700402	0.126785084063	0.2574231552
DDX27	4	5	5	0.990100054842	1.98632274301	0.478771291495	4.39410953847	-0.293457358319	2.273657468	0.101207181274	0.224923914441
DDX39A	12	5	5	-0.223014143074	0.856773555577	0.416985246015	4.03265536096	-1.37706281497	0.931034528819	0.620900124941	0.738205818712
DDX39B	8	5	5	-0.377786480439	0.769617505414	0.430466625251	4.6717293138	-1.50813699839	0.752564037509	0.422978663946	0.56643954707
DDX3X	5	5	5	1.05612115548	2.07933348249	0.31235575013	6.29523784615	0.300419558847	1.81182275211	0.0137869571771	0.0752789543286
DDX3Y	10	5	5	0.900025391053	1.86609882563	0.319889151693	5.21076209206	0.0876280087889	1.71242277332	0.0357137186384	0.121187086729
DDX41	2	5	5	0.501024658426	1.41521834892	0.259946629478	7.97489022594	-0.0987420291465	1.100791346	0.090194239105	0.209872320373
DDX42	14	5	5	0.31789329985	1.24650900042	0.239126017445	7.57455712125	-0.238970207203	0.874756806904	0.222358975699	0.36879303651
DDX46	5	5	5	0.756043689252	1.68885291774	0.322652167768	7.94795783451	0.0111575905172	1.50092978799	0.047379417648	0.142454130167
DDX5	22	5	5	0.79158447091	1.73097449908	0.323536854411	6.68900712821	0.0192714493112	1.56389749251	0.0458990410194	0.139389797813
DDX50	2	5	5	1.26583637108	2.40466574772	0.397098421365	6.13474490059	0.299321488449	2.23235125371	0.0183242918852	0.0865150900875
DDX52	2	5	5	1.23355346223	2.35145457419	0.206981380699	6.02508816342	0.727599031619	1.73950789284	0.000984174534527	0.0265555994592
DDX54	2	5	5	0.735778821707	1.66529621711	0.305009032428	7.22947531187	0.019162057493	1.45239558592	0.045525730073	0.13897121568
DDX6	13	5	5	-0.319940081942	0.801103148341	0.508784674562	4.04377465714	-1.72654240436	1.08666224048	0.563233710232	0.688202404393
DECR1	12	5	5	0.0097632968594	1.0067903523	0.0935032682547	6.5828718585	-0.214208867025	0.233735460744	0.919948337523	0.946408211263
DEGS1	2	5	5	-0.092775418496	0.937717057669	0.211206291604	6.71365987313	-0.596549570248	0.410998733256	0.674259313101	0.782291031354
DEK	6	5	5	0.835619046884	1.78462263938	0.179971780675	6.92057406803	0.409061305115	1.26217678865	0.00243292581242	0.0356767509569
DENR	3	5	5	1.49826754064	2.82503264849	0.428343910763	5.80515392803	0.441560807963	2.55497427332	0.0135712480772	0.0749716641434
