target	mouse	guide	cells
Pik3cb	mouse41	Pik3cb_1	4
Pik3cb	mouse41	Pik3cb_2	4
Pik3cb	mouse41	Pik3cb_4	1
Pik3cb	mouse42	Pik3cb_1	1
Pik3cb	mouse42	Pik3cb_2	3
Pik3cb	mouse42	Pik3cb_3	1
Pik3cb	mouse42	Pik3cb_4	2
Pik3cb	mouse44	Pik3cb_1	2
Pik3cb	mouse44	Pik3cb_2	1
Pik3cb	mouse44	Pik3cb_3	1
Pik3cb	mouse44	Pik3cb_4	6
Pik3cb	mouse45	Pik3cb_1	6
Pik3cb	mouse45	Pik3cb_2	2
Pik3cb	mouse45	Pik3cb_3	3
Pik3cb	mouse45	Pik3cb_4	7
Pik3cb	mouse46	Pik3cb_1	1
Pik3cb	mouse46	Pik3cb_4	1
Pik3cb	mouse47	Pik3cb_2	2
Pik3cb	mouse48	Pik3cb_1	2
Pik3cb	mouse48	Pik3cb_2	1
Pik3cb	mouse48	Pik3cb_3	1
Pik3cb	mouse48	Pik3cb_4	1
Pik3cb	mouse49	Pik3cb_1	1
Pik3cb	mouse5	Pik3cb_1	1
Pik3cb	mouse50	Pik3cb_4	1
Pik3cb	mouse51	Pik3cb_1	4
Pik3cb	mouse51	Pik3cb_2	1
Pik3cb	mouse51	Pik3cb_4	1
Pik3cb	mouse52	Pik3cb_1	11
Pik3cb	mouse52	Pik3cb_2	5
Pik3cb	mouse52	Pik3cb_3	3
Pik3cb	mouse52	Pik3cb_4	1
Pik3cb	mouse53	Pik3cb_1	1
Pik3cb	mouse54	Pik3cb_1	8
Pik3cb	mouse54	Pik3cb_2	2
Pik3cb	mouse54	Pik3cb_3	1
Pik3cb	mouse54	Pik3cb_4	2
Pik3cb	mouse55	Pik3cb_1	5
Pik3cb	mouse55	Pik3cb_2	3
Pik3cb	mouse55	Pik3cb_4	5
Pik3cb	mouse56	Pik3cb_1	4
Pik3cb	mouse56	Pik3cb_4	3
Pik3cb	mouse57	Pik3cb_1	1
Pik3cb	mouse57	Pik3cb_2	1
Pik3cb	mouse57	Pik3cb_4	3
Pik3cb	mouse58	Pik3cb_1	3
Pik3cb	mouse58	Pik3cb_4	1
Pik3cb	mouse59	Pik3cb_1	2
Pik3cb	mouse59	Pik3cb_2	1
Pik3cb	mouse59	Pik3cb_4	3
Pik3cb	mouse6	Pik3cb_1	6
Pik3cb	mouse6	Pik3cb_2	3
Pik3cb	mouse6	Pik3cb_3	3
Pik3cb	mouse6	Pik3cb_4	6
Pik3cb	mouse60	Pik3cb_1	6
Pik3cb	mouse60	Pik3cb_2	7
Pik3cb	mouse60	Pik3cb_3	4
Pik3cb	mouse60	Pik3cb_4	8
Pik3cb	mouse61	Pik3cb_1	4
Pik3cb	mouse61	Pik3cb_2	4
Pik3cb	mouse61	Pik3cb_4	3
Pik3cb	mouse62	Pik3cb_1	17
Pik3cb	mouse62	Pik3cb_2	11
Pik3cb	mouse62	Pik3cb_3	3
Pik3cb	mouse62	Pik3cb_4	10
Pik3cb	mouse63	Pik3cb_1	9
Pik3cb	mouse63	Pik3cb_2	5
Pik3cb	mouse63	Pik3cb_3	5
Pik3cb	mouse63	Pik3cb_4	6
Pik3cb	mouse64	Pik3cb_1	2
Pik3cb	mouse64	Pik3cb_2	2
Pik3cb	mouse64	Pik3cb_3	1
Pik3cb	mouse64	Pik3cb_4	4
Pik3cb	mouse66	Pik3cb_1	3
Pik3cb	mouse66	Pik3cb_2	2
Pik3cb	mouse66	Pik3cb_4	2
Pik3cb	mouse67	Pik3cb_1	7
Pik3cb	mouse67	Pik3cb_2	3
Pik3cb	mouse67	Pik3cb_3	1
Pik3cb	mouse67	Pik3cb_4	6
Pik3cb	mouse68	Pik3cb_1	10
Pik3cb	mouse68	Pik3cb_2	7
Pik3cb	mouse68	Pik3cb_3	3
Pik3cb	mouse68	Pik3cb_4	12
Pik3cb	mouse69	Pik3cb_1	9
Pik3cb	mouse69	Pik3cb_2	4
Pik3cb	mouse69	Pik3cb_3	3
Pik3cb	mouse69	Pik3cb_4	5
Pik3cb	mouse7	Pik3cb_2	4
Pik3cb	mouse7	Pik3cb_3	1
Pik3cb	mouse7	Pik3cb_4	6
Pik3cb	mouse70	Pik3cb_1	13
Pik3cb	mouse70	Pik3cb_2	5
Pik3cb	mouse70	Pik3cb_3	5
Pik3cb	mouse70	Pik3cb_4	5
Pik3cb	mouse71	Pik3cb_2	1
Pik3cb	mouse71	Pik3cb_4	1
Pik3cb	mouse72	Pik3cb_1	13
Pik3cb	mouse72	Pik3cb_2	10
Pik3cb	mouse72	Pik3cb_3	5
Pik3cb	mouse72	Pik3cb_4	10
Pik3cb	mouse73	Pik3cb_1	7
Pik3cb	mouse73	Pik3cb_2	8
Pik3cb	mouse73	Pik3cb_3	3
Pik3cb	mouse73	Pik3cb_4	6
Pik3cb	mouse74	Pik3cb_1	6
Pik3cb	mouse74	Pik3cb_2	6
Pik3cb	mouse74	Pik3cb_3	2
Pik3cb	mouse74	Pik3cb_4	13
Pik3cb	mouse75	Pik3cb_1	7
